Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","95.24","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","95.24","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","95.24","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","95.24","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","95.24","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","95.24","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","100.95","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","103.81","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","112.38","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","167.62","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","145.71","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","137.14","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","151.43","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","144.66","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","144.20","Fc","Calculated data"
"PI","Producer Price Indices - Annual","195","Senegal","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","147.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","123.56","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","128.42","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","155.79","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","174.89","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","174.60","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","163.12","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","152.48","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","141.01","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","134.64","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","133.38","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","135.61","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","133.67","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","133.67","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","101.10","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","92.84","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","106.06","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","131.92","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","179.94","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","146.45","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","125.06","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","134.20","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","134.45","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","133.72","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","137.70","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","0.54","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","1.03","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","1.55","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","7.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","9.70","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","29.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","38.81","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","64.18","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","74.37","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","81.41","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","81.41","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","81.41","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","86.03","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","93.01","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","100.00","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","106.99","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","113.97","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","197.82","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","200.04","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","231.73","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","230.94","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","0.23","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","0.45","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","3.99","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","10.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","23.94","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","22.98","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","19.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","19.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","46.28","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","89.36","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","90.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","90.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","80.43","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","89.36","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","102.13","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","108.51","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","124.47","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","293.62","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","178.72","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","204.26","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","303.19","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","274.47","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","258.51","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","226.60","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","1.17","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","2.17","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","5.49","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","16.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","21.23","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","30.59","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","31.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","32.50","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","45.10","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","79.07","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","81.72","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","69.02","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","98.92","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","132.06","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","45.48","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","71.72","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","83.33","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","98.04","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","147.06","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","196.08","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","202.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","208","Tajikistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","206.65","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","30.32","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","26.55","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","54.24","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","58.03","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","80.71","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","77.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","85.74","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","96.58","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","98.56","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","104.87","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","121.55","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","131.41","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","119.86","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","117.71","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","129.10","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","139.46","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","150.62","Fc","Calculated data"
"PI","Producer Price Indices - Annual","213","Turkmenistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","159.59","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","60.11","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","56.19","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","47.26","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","56.66","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","60.74","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","76.28","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","97.82","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","84.66","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","71.39","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","63.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","70.93","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","74.25","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","81.87","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","97.80","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","101.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","100.44","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","165.69","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","142.44","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","129.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","125.81","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","150.35","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","145.33","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","116.03","Fc","Calculated data"
"PI","Producer Price Indices - Annual","216","Thailand","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","114.89","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","62.99","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","73.23","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","51.97","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","77.95","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","91.34","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","115.75","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","110.24","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","118.11","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","107.09","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","92.91","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","105.51","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","103.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","87.40","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","89.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","107.09","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","103.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","95.28","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","132.28","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","126.77","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","111.81","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","137.01","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","143.31","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","155.12","Fc","Calculated data"
"PI","Producer Price Indices - Annual","217","Togo","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","163.78","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","61.74","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","63.02","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","62.06","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","56.27","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","47.91","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","53.05","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","53.05","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","59.49","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","61.09","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","53.70","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","55.95","Fc","Calculated data"
"PI","Producer Price Indices - Annual","220","Trinidad and Tobago","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","51.77","Fc","Calculated data"
