Date,ERSTE GROUP BANK AG,RAIFFEISEN BANK INTERNATIONA,KBC GROEP NV,DEXIA SA,BANK OF CYPRUS PUBLIC CO LTD,HELLENIC BANK PUBLIC CO LTD,COMMERZBANK AG,DEUTSCHE BANK AG?REGISTERED,AAREAL BANK AG,DEUTSCHE PFANDBRIEFBANK AG,BANCO BILBAO VIZCAYA ARGENTA,BANCO DE SABADELL SA,BANCO POPULAR ESPANOL,BANCO SANTANDER SA,BANKIA SA,BANKINTER SA,CAIXABANK S.A,LIBERBANK SA,BNP PARIBAS,Crédit Mutuel,CREDIT AGRICOLE SA,BPCE,SOCIETE GENERALE SA,ALPHA BANK AE,EUROBANK ERGASIAS SA,PIRAEUS BANK S.A,BANK OF IRELAND,ALLIED IRISH BANKS PLC,PERMANENT TSB GROUP HOLDINGS,BANCA CARIGE SPA,BANCA MONTE DEI PASCHI SIENA,BANCA POPOL EMILIA ROMAGNA,BANCA POPOLARE DI MILANO,BANCA POPOLARE DI SONDRIO,BANCO POPOLARE SC,INTESA SANPAOLO,MEDIOBANCA SPA IT,UBI BANCA SPA,UNICREDIT SPA,BANK OF VALLETTA PLC,ING GROEP NV,ABN AMRO GROUP,RABOBANK,BANCO BPI SA.? REG SHS,BANCO COMERCIAL PORTUGUES?R,UBS GROUP AG?REG,CREDIT SUISSE GROUP AG?REG,BARCLAYS PLC GB,HSBC HOLDINGS PLC GB,ROYAL BANK OF SCOTLAND GROUP GB,NORDEA BANK AB,JPMORGAN CHASE & Co,CITIGROUP INC,BANK OF AMERICA,GOLDMAN SACHS Group,MORGAN STANLEY
14/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
13/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
12/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
11/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
10/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
09/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
08/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
07/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
06/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
05/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
04/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
03/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
02/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
01/10/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
30/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
29/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
28/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0942,0,#N/A N/A,,0,0.0059,0,0.7116,0.0369,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
27/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
26/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
25/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
24/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
23/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
22/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
21/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
20/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
19/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
18/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
17/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
16/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
15/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
14/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
13/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
12/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
11/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
10/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
09/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
08/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
07/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
06/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
05/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
04/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
03/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
02/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
01/09/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
31/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
30/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
29/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
28/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
27/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
26/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
25/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
24/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
23/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
22/08/2012,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0374,0,#N/A N/A,,0,0.0059,0,0.7116,0.0092,0.09,0,0.3968,0.3,0.01,0.01,0.46,0.05
