,BOURRELIER GROUP,ALES GROUPE,MANITOU BF,FIGEAC AERO,FOUNTAINE PAJOT,DELFINGEN INDUSTRY,PRECIA,MANUTAN INTERNATIONAL,HAULOTTE GROUP,ADVINI,DAMARTEX,ROBERTET,ESKER,DESJOYAUX SA PISCINES,CAPELLI RGPT,TFF GROUP,EUROGERM,JACQUET METAL SERVICE,CPS LECTRA,GROUPE GUILLIN,AUBAY,LNA SANTE,LACROIX S.A,GUERBET,SOGECLAIR,HERIGE,VETOQUINOL,LAURENT-PERRIER,A.S.T GROUPE
2017-02-08,36.01,13.48,22.2,20.99,79.6,30.3,164.88,72.5,15.33,37.48,36.0,370.0,46.82,11.3324,26.97,28.125,25.2,21.095,18.0,36.94,27.1,38.55,18.13,79.49,29.2,28.6,51.87,70.41,4.73
2017-02-09,36.5,13.48,22.05,20.83,79.94,30.19,165.0,71.49,15.4,37.03,36.25,363.23,46.6,11.37098,26.83,28.005,25.21,21.03,17.95,36.5,27.35,38.5,18.1,78.0,30.3,28.75,51.98,68.95,4.8
2017-02-10,38.2,13.38,22.2,20.81,79.93,30.2,163.8,70.8,15.38,37.47,36.25,363.34,46.79,11.47707,26.9,27.8125,25.2,21.0,18.11,36.9,27.56,38.0,18.1,78.95,30.3,28.75,52.4,68.79,4.83
2017-02-13,38.25,13.1,22.31,20.85,79.98,30.4,164.99,70.79,15.37,37.12,36.26,362.78,47.45,11.03342,27.47,27.6,25.25,22.07,18.49,36.96,27.45,38.75,18.31,80.0,30.89,28.75,53.2,68.6,4.77
2017-02-14,38.0,13.05,22.3,20.79,79.9,30.41,170.0,70.6,15.1,37.14,36.25,363.5,47.45,11.02378,27.5,28.25,25.25,22.25,19.0,36.95,27.29,39.3,18.15,82.46,30.74,28.61,53.45,68.68,4.97
2017-02-15,38.0,12.5,22.4,21.24,79.05,30.3,173.89,70.0,13.8,37.21,36.25,367.97,47.45,10.87911,27.9,29.0025,25.25,22.365,19.8,37.0,27.3,38.81,18.0,80.5,30.5,28.95,52.5,68.8,5.35
2017-02-16,37.75,12.3,22.37,20.9,79.88,30.75,171.0,70.42,13.8,37.3,36.81,364.97,48.0,10.86946,28.16,28.8625,25.26,22.72,19.88,36.8,26.94,38.6,18.59,83.76,30.45,29.29,51.99,68.63,5.37
2017-02-17,37.75,12.0,21.98,20.61,78.59,31.9,173.99,69.52,13.8,37.22,36.95,363.99,48.44,10.80195,27.7,28.25,25.3,22.22,19.5,36.68,26.6,38.8,19.0,83.95,29.99,29.22,50.78,68.8,5.47
2017-02-20,37.5,11.55,21.2,20.62,77.99,32.2,175.0,70.38,13.71,37.25,36.94,367.0,48.4,10.43546,27.72,28.6225,25.3,22.375,19.5,36.52,26.5,39.24,18.66,84.95,29.99,30.35,50.44,70.0,5.47
2017-02-21,37.02,11.65,21.7,20.75,78.2,32.51,176.0,70.02,13.65,37.6,36.94,368.0,47.1,10.42581,27.98,28.5625,25.5,22.185,19.45,36.65,26.5,39.54,19.25,85.54,30.0,30.83,50.28,70.0,5.4
2017-02-22,37.5,11.85,21.8,20.4,77.73,32.9,176.0,70.05,13.6,37.4,36.94,365.0,46.16,10.51261,27.97,28.25,25.49,21.905,19.95,36.7,26.5,39.2,18.33,84.7,30.38,30.5,49.95,70.0,5.48
2017-02-23,37.51,11.99,21.61,20.31,78.2,32.65,176.0,70.0,13.49,37.4,36.94,360.02,45.62,10.5319,27.81,28.3125,25.19,21.52,19.96,36.57,26.49,39.35,18.08,86.44,30.55,30.6,50.0,70.5,5.42
2017-02-24,38.0,12.02,21.29,20.12,78.5,32.11,175.9,70.0,13.58,37.8,36.59,362.11,46.01,10.4451,27.62,28.375,25.0,21.4,19.99,35.6,26.02,39.0,18.8,84.36,30.2,30.3,49.84,70.99,4.91
2017-02-27,38.01,12.0,21.0,20.55,76.46,31.99,175.9,69.02,13.44,37.7,36.59,364.0,46.52,10.56084,27.2,28.25,24.55,20.755,19.9,35.39,26.15,38.58,18.95,86.0,30.0,29.8,49.95,70.6,5.13
2017-02-28,38.25,12.02,20.9,20.4,77.9,31.94,170.68,68.94,13.45,37.5,40.01,362.88,46.75,10.51261,27.0,28.5,24.74,21.085,21.1,35.2,26.1,38.62,18.95,85.13,30.45,29.21,50.0,70.7,5.2
2017-03-01,38.2,12.0,21.55,20.58,78.5,31.9,170.68,67.92,13.54,37.55,39.8,365.0,47.48,10.62835,27.1,28.5625,24.75,21.69,20.9,35.3,26.32,38.83,19.1,85.99,30.44,29.29,50.01,70.85,5.46
2017-03-02,38.19,12.09,22.41,20.7,78.98,31.7,170.7,68.45,13.78,37.6,39.81,367.99,46.75,10.69586,27.5,28.81,24.55,23.46,21.94,35.11,26.33,39.49,19.35,86.0,30.23,29.16,50.2,70.86,5.54
2017-03-03,38.19,12.18,23.2,20.93,79.3,31.57,170.7,68.31,13.84,37.55,38.89,364.99,46.75,10.60906,27.23,28.7475,24.56,22.555,21.98,35.15,26.2,39.52,19.5,85.25,30.16,30.0,50.15,71.5,5.65
2017-03-06,38.19,12.16,24.0,21.1,80.0,31.0,173.0,69.06,13.89,36.0,37.15,365.0,47.74,10.56084,26.9,28.75,24.56,22.66,22.25,34.37,26.3,39.95,19.29,84.44,30.16,29.75,49.98,71.6,5.65
2017-03-07,38.19,12.17,24.1,21.06,81.94,30.95,173.0,69.06,13.95,36.01,36.65,362.11,46.75,10.60906,26.85,28.725,24.56,22.405,21.99,34.5,26.28,39.85,18.81,83.52,30.16,29.75,50.05,71.6,5.51
2017-03-08,38.19,12.01,23.33,21.09,86.5,30.89,175.0,69.38,14.09,36.06,36.0,361.01,47.5,10.6187,26.0,28.75,24.56,22.78,21.63,35.12,26.3,39.59,19.25,84.23,30.21,29.46,50.05,71.6,5.52
2017-03-09,38.0,12.15,22.31,21.25,88.4,30.79,175.0,69.0,14.18,35.5,35.0,368.64,47.0,10.41617,25.47,28.8125,24.56,22.195,22.19,35.35,26.35,39.18,19.29,83.17,30.46,29.41,51.0,71.23,5.59
2017-03-10,38.01,12.13,22.98,21.73,87.94,30.8,174.41,69.4,14.15,36.0,35.0,364.01,47.0,10.51261,25.2,28.75,24.56,22.79,22.25,35.15,26.85,39.33,19.25,84.3,30.11,29.41,51.24,71.1,5.61
2017-03-13,38.01,12.09,22.9,21.77,89.0,30.51,174.41,69.4,13.55,36.1,33.5,363.1,47.33,10.50297,25.08,28.7725,24.8,22.825,22.42,35.42,27.4,39.12,19.15,86.0,30.06,29.41,51.35,70.8,5.5
2017-03-14,37.25,11.65,23.15,21.61,88.75,30.3,171.01,69.96,13.52,35.5,33.65,363.01,47.65,10.51261,24.0,28.775,24.79,23.105,21.9,35.2,27.29,38.54,19.15,85.31,30.0,29.4,51.45,70.79,5.5
2017-03-15,37.26,11.51,22.79,20.82,88.3,30.5,171.0,70.0,12.91,35.5,33.75,367.99,47.94,10.41617,25.19,30.0025,24.79,23.0,22.15,34.99,27.24,38.88,19.01,84.52,30.07,29.65,51.31,69.3,5.52
2017-03-16,37.25,11.88,22.7,21.55,87.85,30.5,171.0,71.0,12.84,35.5,32.75,365.0,47.27,10.31972,25.5,30.2475,24.79,22.6,22.15,35.04,27.4,39.31,18.85,85.17,30.32,30.0,51.39,69.28,5.58
2017-03-17,37.26,11.81,23.04,21.49,87.5,30.95,170.01,71.0,12.8,35.5,32.99,364.44,47.41,10.41617,25.85,30.6475,24.5,23.9,22.0,34.48,27.25,39.3,19.0,85.03,31.1,30.0,51.22,68.47,5.5
2017-03-20,37.5,11.58,23.16,21.51,84.05,30.76,173.0,70.51,12.5,35.49,32.5,365.0,47.28,10.41617,25.54,31.325,24.8,23.37,21.8,35.2,27.6,39.86,19.1,88.0,32.09,30.25,51.05,68.5,5.51
2017-03-21,37.7,11.57,23.09,21.2,83.2,30.6,173.0,70.8,12.39,34.5,32.49,361.99,47.4,10.41617,25.1,31.4975,24.5,23.455,22.39,35.39,27.7,41.99,19.01,86.36,31.89,31.0,51.0,68.36,5.6
2017-03-22,37.7,11.58,23.19,20.8,82.0,30.48,173.0,70.49,12.2,35.01,32.68,362.98,47.1,10.31972,24.5,30.75,24.8,23.39,21.72,34.8,28.59,42.5,19.01,87.65,32.5,30.75,50.99,68.81,5.5
2017-03-23,37.7,11.5,22.95,20.95,78.9,30.41,174.45,69.99,12.58,34.76,32.0,360.58,47.8,10.31972,24.75,30.8025,24.51,23.41,21.78,34.21,29.0,42.9,19.0,88.54,33.56,31.0,51.65,68.99,5.54
2017-03-24,37.7,11.51,23.32,20.73,78.0,30.63,174.45,69.99,13.02,35.5,31.98,359.0,47.82,10.31972,25.29,31.7425,24.5,23.15,21.55,34.0,28.55,42.5,19.01,88.2,36.79,30.25,51.66,69.0,5.59
2017-03-27,37.71,11.5,23.72,20.69,77.14,31.98,174.39,70.45,13.11,35.5,30.98,345.24,48.11,10.31008,25.0,30.7525,24.4,23.05,21.87,34.02,28.26,41.89,19.01,88.89,36.99,30.4,51.64,69.0,5.65
2017-03-28,37.7,11.57,23.86,20.51,79.5,32.9,173.99,71.6,13.16,35.64,31.35,356.0,48.8,10.58977,24.94,31.175,24.4,23.3,21.18,34.35,28.2,41.8,19.14,90.5,36.75,30.25,51.9,69.1,5.79
2017-03-29,37.7,11.52,23.79,20.57,79.35,32.8,173.99,70.8,13.55,35.99,33.1,356.0,49.5,10.65728,24.9,31.4925,24.4,23.175,21.35,33.93,27.71,42.25,18.71,78.5,36.79,30.4,52.36,69.0,6.06
2017-03-30,37.8,11.6,23.99,20.49,79.5,32.2,173.0,69.59,13.44,35.3,33.11,353.0,49.7,10.60906,24.8,31.745,24.4,23.305,20.86,33.46,28.54,42.15,18.85,79.7,36.79,30.4,52.65,69.1,6.42
2017-03-31,37.9,11.51,24.5,20.64,81.0,32.01,174.0,69.6,13.63,35.3,33.12,350.0,48.34,10.73444,24.87,31.745,24.74,22.58,20.86,33.38,28.61,43.0,18.6,79.49,36.8,31.0,52.78,69.1,6.4
2017-04-03,37.89,11.5,24.95,20.5,81.7,32.35,175.0,69.0,13.69,36.8,33.1,350.0,47.62,10.79231,25.92,31.4425,24.6,22.865,20.81,33.82,28.59,43.72,18.9,79.3,37.09,30.7,52.75,69.5,6.75
2017-04-04,37.9,11.5,24.7,20.53,82.2,32.33,175.03,69.35,13.69,35.7,33.86,347.59,47.6,10.62835,25.75,33.0,25.3,23.75,20.95,34.89,28.55,44.34,18.94,78.12,37.08,31.45,52.76,69.0,6.81
2017-04-05,37.89,11.3,24.57,20.31,83.33,32.49,175.04,69.3,13.58,35.5,33.89,349.99,47.15,10.70551,26.19,33.75,25.01,23.395,20.99,34.0,28.35,44.5,19.49,76.67,37.1,32.0,52.9,69.0,6.83
2017-04-06,37.89,11.25,24.8,20.16,83.01,32.2,176.0,69.0,13.58,35.8,33.93,349.97,46.25,10.60906,25.3,32.75,25.0,23.095,20.5,34.58,28.31,45.47,18.91,78.2,37.1,31.95,52.88,69.0,6.91
2017-04-07,37.89,11.18,24.79,20.5,84.0,32.15,176.0,68.06,13.45,35.5,33.94,343.7,46.58,10.60906,25.88,33.9975,25.2,22.985,20.8,34.35,27.94,45.21,18.92,79.33,37.15,31.65,52.89,69.1,7.65
2017-04-10,37.89,11.01,24.88,20.19,83.55,32.12,175.0,68.2,13.26,36.3,33.99,348.0,46.37,10.60906,26.12,33.74,25.3,23.8,20.59,34.17,26.9,45.89,18.9,78.0,37.32,32.0,52.0,69.0,8.19
2017-04-11,37.75,10.86,24.4,19.99,83.35,32.15,175.0,66.5,13.15,36.7,34.01,347.01,44.8,10.60906,26.48,34.0,25.3,23.3,20.4,32.83,27.4,45.91,18.7,77.16,37.28,31.55,51.77,69.0,7.57
2017-04-12,37.75,10.99,24.69,19.97,82.99,32.29,175.01,66.0,13.0,35.99,33.91,348.26,44.97,10.67657,25.8,33.7825,25.74,23.245,20.48,33.8,26.7,45.52,19.24,76.38,37.2,31.5,51.3,69.05,7.07
2017-04-13,37.8,10.8,24.6,19.93,82.85,32.17,175.01,66.0,12.65,35.8,33.75,349.5,44.1,10.79231,25.51,34.33,25.73,22.9,20.35,33.16,26.32,44.97,19.24,74.74,36.83,31.01,51.48,69.0,6.97
2017-04-18,37.9,10.51,24.8,19.13,81.78,31.95,173.0,65.3,12.79,36.0,32.56,350.0,43.06,10.45475,24.99,34.9425,25.4,21.91,20.05,31.95,26.1,44.75,18.83,72.71,34.5,30.0,49.6,69.0,6.41
2017-04-19,37.89,10.27,24.81,18.95,81.0,31.99,173.0,65.8,13.0,35.99,32.55,348.5,45.59,10.38723,24.71,35.25,25.4,22.35,20.28,31.58,26.0,45.4,18.73,72.9,34.12,29.95,49.3,69.0,6.62
2017-04-20,37.79,10.05,24.78,19.33,80.0,32.0,173.0,65.95,12.84,35.99,32.5,348.5,47.01,10.51261,24.75,35.25,25.4,22.38,20.14,32.2,26.5,46.36,18.61,72.88,34.09,29.95,49.17,69.6,7.07
2017-04-21,37.8,10.01,25.5,19.36,78.2,31.83,170.02,68.6,12.87,35.99,32.4,348.51,47.1,10.43546,24.8,34.4975,25.4,22.35,20.1,32.49,26.85,46.0,18.51,72.1,35.21,29.8,46.8,69.9,7.02
2017-04-24,37.8,10.0,26.78,20.43,82.1,32.97,175.0,71.99,13.6,35.42,31.7,351.0,48.04,10.70551,25.29,34.5,25.4,23.2,20.81,34.68,27.66,47.26,19.23,73.2,36.4,29.25,48.3,69.99,7.33
2017-04-25,37.9,9.99,27.3,20.48,81.8,32.8,175.0,72.0,13.55,35.48,31.85,349.5,48.2,10.8984,25.8,34.925,25.39,23.9,21.33,34.6,28.08,48.13,19.1,74.43,37.0,29.31,49.16,70.0,7.45
2017-04-26,37.9,9.9,28.45,20.54,81.5,32.8,173.99,71.98,13.6,35.39,31.9,350.5,48.08,10.90804,26.38,34.975,25.21,24.79,21.85,34.6,27.95,48.76,19.1,74.72,39.13,30.0,49.2,70.01,7.97
2017-04-27,37.9,9.99,28.28,20.5,81.0,32.6,174.0,72.5,13.59,35.4,31.88,350.06,48.1,10.68622,26.38,34.965,25.21,24.6,21.85,34.6,27.76,48.75,19.22,76.11,38.75,30.3,50.02,70.68,8.09
2017-04-28,37.89,10.2,29.0,20.54,80.4,32.3,173.0,72.21,13.6,35.2,31.89,352.0,47.48,11.09129,26.51,35.725,25.21,24.65,23.85,34.7,27.9,48.67,19.05,78.5,39.69,32.98,50.42,70.68,8.06
2017-05-02,37.9,9.9,28.83,20.67,81.5,32.85,174.0,72.31,13.59,35.4,31.88,352.91,45.8,11.18774,26.75,35.4925,25.25,24.6,24.16,34.48,27.95,49.94,18.75,79.3,39.8,32.55,50.23,70.65,7.89
2017-05-03,38.75,9.95,29.02,20.6,81.5,32.41,173.2,72.6,13.86,35.03,31.9,359.99,47.12,11.10093,27.05,35.75,25.35,24.29,24.49,34.45,27.59,50.15,18.4,79.3,39.8,32.4,50.93,71.5,7.78
2017-05-04,38.75,10.0,29.28,20.25,81.8,32.7,176.01,71.47,14.29,35.35,31.95,362.5,47.7,11.47707,27.15,35.53,25.5,25.74,25.35,36.7,28.25,51.0,18.54,78.74,39.61,32.02,51.51,71.81,7.89
2017-05-05,38.75,9.98,29.8,20.5,81.67,36.39,178.99,71.2,14.35,35.5,31.85,370.0,47.91,11.76641,28.1,35.75,27.0,26.7,26.02,36.5,28.41,53.5,18.99,78.75,39.66,31.55,51.38,72.0,8.35
2017-05-08,38.5,9.91,30.37,20.68,80.0,36.53,174.0,71.03,14.7,35.5,31.5,374.5,49.06,11.81463,28.4,35.75,26.99,27.795,26.05,37.07,28.5,54.48,19.06,81.41,40.0,31.41,51.15,72.26,8.9
2017-05-09,39.4,10.59,31.29,20.21,80.0,36.95,174.0,71.02,15.02,35.02,31.6,375.99,49.8,11.86286,28.55,35.0,27.0,27.915,26.17,38.35,28.9,53.51,18.86,82.1,39.9,31.55,51.1,72.2,9.54
2017-05-10,39.41,10.7,30.21,20.13,79.65,36.94,174.0,70.97,14.99,35.02,31.6,393.95,49.25,11.88215,28.85,34.5,27.0,27.335,26.26,37.7,29.7,53.75,19.0,82.7,40.1,31.55,51.2,72.21,8.66
2017-05-11,39.41,10.89,30.6,20.38,79.0,36.55,174.0,72.0,14.98,35.02,28.73,385.3,49.25,11.9593,29.89,33.925,26.99,26.99,26.43,37.4,29.85,53.5,19.14,81.69,41.79,31.4,51.01,72.35,8.5
2017-05-12,39.31,10.89,29.87,19.98,78.4,37.2,173.01,72.65,14.76,35.12,30.29,384.77,48.6,11.8725,29.59,33.75,26.99,26.485,25.95,38.0,29.9,53.96,19.19,81.5,41.81,31.4,50.8,72.13,8.45
2017-05-15,39.3,10.81,30.1,19.86,78.2,37.75,173.99,72.7,14.76,36.0,30.35,391.89,47.88,11.66997,29.7,34.0875,26.76,26.5,26.09,38.69,29.91,54.5,19.45,83.5,43.29,32.55,50.6,72.3,8.5
2017-05-16,39.75,10.85,30.0,20.44,78.2,37.56,176.0,72.7,14.89,35.89,30.5,390.0,48.2,11.86286,32.4,33.67,26.76,26.6,26.5,39.61,29.51,56.1,20.37,86.18,43.77,32.5,51.2,72.72,8.41
2017-05-17,40.45,10.96,29.03,20.18,77.15,37.53,174.99,72.0,14.59,35.89,30.65,386.99,49.0,11.77606,33.15,33.75,26.26,26.4,25.62,39.78,29.13,55.71,20.7,83.61,43.75,32.5,51.2,72.0,8.38
2017-05-18,40.45,11.26,27.76,19.85,75.75,36.35,175.0,72.0,14.5,35.84,30.8,383.89,48.0,11.77606,33.11,34.0,26.26,25.52,25.2,39.63,29.0,54.0,20.85,81.68,43.01,33.35,51.02,71.6,8.33
2017-05-19,40.45,11.46,28.71,20.0,77.02,36.31,176.0,72.12,14.84,35.9,30.81,388.9,48.6,11.86286,32.5,33.97,26.26,25.55,25.65,40.04,29.12,56.7,20.85,83.64,44.0,34.57,50.96,72.0,8.45
2017-05-22,40.45,11.79,28.43,20.24,76.0,36.39,177.0,72.2,14.79,35.9,30.0,385.99,48.5,11.67961,32.73,34.25,26.26,25.99,26.64,40.86,29.0,57.8,20.86,82.5,43.95,36.2,50.85,72.01,8.44
2017-05-23,40.44,11.77,27.21,20.05,76.0,36.19,176.0,72.3,14.71,35.52,30.31,383.23,49.0,11.90144,32.5,34.25,26.26,25.91,27.06,41.23,29.02,57.7,20.9,82.31,43.84,35.45,50.28,72.1,8.7
2017-05-24,39.5,11.78,26.6,20.15,76.0,36.4,175.0,72.47,14.42,35.25,30.31,382.0,48.5,11.8725,32.69,34.5625,26.5,25.92,26.06,41.31,29.2,57.9,20.76,82.11,43.46,35.35,49.5,72.3,8.61
2017-05-25,39.5,11.81,27.74,20.45,77.0,36.41,175.0,73.11,14.3,35.5,30.33,382.0,49.0,11.9593,32.73,34.7375,26.49,25.785,26.89,41.36,29.3,58.6,21.0,82.06,43.49,35.5,49.39,72.2,8.67
2017-05-26,39.5,11.7,27.62,20.5,77.5,36.2,174.99,73.26,14.24,35.5,31.2,382.0,49.47,11.8725,32.99,34.25,26.49,25.79,26.9,41.45,29.05,58.6,21.0,83.0,43.49,35.0,48.7,72.29,8.48
2017-05-29,39.5,11.97,27.95,20.3,78.35,36.4,174.9,74.04,14.4,35.5,31.19,385.0,49.0,12.11362,32.64,34.0375,26.5,26.315,26.91,41.67,29.5,59.24,20.78,81.96,43.31,35.0,48.5,72.69,8.41
2017-05-30,39.25,12.15,28.3,20.34,79.72,36.02,174.9,74.4,15.21,35.76,30.67,386.96,49.4,12.1522,33.0,33.625,26.5,26.11,27.2,41.57,29.7,59.5,20.77,80.8,42.55,35.0,49.98,74.95,8.15
2017-05-31,39.26,12.21,28.57,20.54,83.55,36.49,180.0,73.9,15.2,35.15,30.75,386.0,50.68,11.9593,32.62,34.6375,26.5,26.3,27.7,41.5,29.36,60.12,21.0,82.14,43.97,35.6,51.04,74.4,8.13
2017-06-01,39.75,12.32,28.47,20.79,83.51,36.75,184.5,74.0,15.34,35.17,30.55,386.0,51.21,11.97859,33.19,35.3,26.5,26.1,28.44,41.8,29.2,62.39,21.0,82.9,43.67,35.5,51.0,74.09,8.01
2017-06-02,39.75,12.48,28.54,20.34,83.99,36.75,184.99,74.45,15.76,35.61,30.25,389.93,50.95,11.88215,34.05,36.25,26.5,26.67,29.91,41.95,29.15,64.16,21.0,83.96,42.85,35.35,51.0,74.08,8.22
2017-06-05,40.25,12.9,28.94,19.91,83.22,36.75,184.95,74.25,15.38,35.61,30.25,386.76,50.89,11.86286,34.81,35.1,26.5,26.295,29.3,41.85,28.84,64.09,21.0,83.44,43.3,37.75,50.5,74.0,8.22
2017-06-06,41.0,12.9,28.7,19.31,83.0,36.8,180.3,74.39,15.56,35.59,30.35,386.0,50.35,11.77606,35.21,35.0025,26.6,26.47,29.35,41.57,28.88,62.79,21.0,81.92,43.44,38.97,48.95,73.78,8.14
2017-06-07,41.25,12.73,28.49,19.35,82.4,36.65,184.0,81.32,15.2,35.9,30.5,385.0,51.0,11.67961,35.5,35.25,26.75,26.6,28.12,40.87,28.6,64.78,20.86,82.16,43.75,39.5,49.0,73.7,8.2
2017-06-08,41.55,13.28,28.5,19.11,82.0,37.4,183.0,81.4,15.31,35.14,31.21,386.77,51.24,11.76641,35.5,35.0,26.75,26.5,28.0,40.71,28.43,65.88,20.8,82.09,43.23,39.49,49.4,74.1,8.19
2017-06-09,42.5,13.04,28.84,19.26,83.0,38.63,184.0,81.49,15.35,35.78,35.6,390.01,50.51,11.9593,36.09,35.0,26.5,26.6,27.9,40.32,28.26,65.0,20.8,83.16,43.23,38.01,49.47,73.8,8.14
2017-06-12,43.4,13.08,28.3,19.15,83.03,39.72,184.0,84.5,15.24,35.58,35.97,393.0,49.0,11.94966,36.2,35.125,26.5,26.7,26.0,39.94,28.0,63.87,20.8,81.08,43.15,38.1,49.35,73.8,8.23
2017-06-13,43.4,13.05,28.65,19.1,83.02,40.43,182.05,82.5,15.5,35.58,36.33,391.5,48.5,11.94001,36.3,35.14,26.49,26.195,26.67,40.75,28.76,66.44,21.0,80.5,43.0,38.0,48.9,75.09,7.75
2017-06-14,43.26,13.17,28.12,19.39,83.0,43.29,185.0,82.5,15.5,34.9,35.62,390.2,48.4,11.94001,37.4,35.485,26.51,26.25,24.49,42.0,28.85,67.5,20.85,81.03,42.67,37.8,48.67,75.0,7.2
2017-06-15,43.1,13.5,28.14,19.09,82.4,43.0,184.95,83.3,15.58,35.3,34.8,388.0,49.54,11.76641,37.1,35.0,26.51,25.5,24.99,42.04,28.3,67.5,20.85,80.33,42.3,37.66,50.47,75.0,7.26
2017-06-16,43.1,12.91,28.25,19.06,82.4,43.29,185.0,84.01,15.88,35.3,34.32,390.0,51.49,12.00753,37.67,34.5,26.8,25.83,24.74,42.09,27.85,68.51,21.0,82.0,40.65,37.34,52.4,75.5,7.26
2017-06-19,43.24,13.25,28.05,19.91,83.1,43.0,184.5,82.8,15.61,35.3,34.83,394.7,51.4,11.9593,37.4,34.075,26.8,24.83,25.65,41.72,28.1,68.5,21.0,80.0,39.21,37.47,50.58,76.7,8.01
2017-06-20,43.24,13.12,27.51,20.01,83.23,42.74,184.5,83.0,15.84,34.62,34.9,395.0,50.3,12.16184,37.24,34.1575,26.8,24.06,25.47,41.42,28.2,68.22,21.0,81.1,41.55,38.49,52.39,76.7,8.26
2017-06-21,43.24,12.93,27.96,20.25,83.1,43.17,185.0,83.69,15.96,35.3,34.95,397.02,49.47,11.86286,37.19,34.115,26.79,23.815,25.38,40.87,27.7,66.23,21.0,81.0,41.56,38.5,50.57,77.1,8.25
2017-06-22,42.75,13.19,27.99,20.29,84.5,42.95,190.0,83.68,15.86,35.3,34.88,397.5,51.46,12.239,36.6,34.1275,26.79,23.75,25.15,40.79,28.73,67.04,22.0,81.0,41.7,38.15,52.3,76.7,8.18
2017-06-23,42.99,13.31,28.38,20.2,85.53,42.99,190.0,83.71,15.86,35.3,34.69,400.0,51.98,12.1522,36.32,34.2525,26.79,23.14,24.73,40.85,28.73,64.96,22.0,80.75,41.6,37.5,53.43,76.02,8.0
2017-06-26,42.75,13.3,28.35,20.15,86.0,42.85,190.0,85.95,15.85,35.3,34.7,401.35,52.0,12.47047,35.72,35.0,26.51,23.045,25.43,40.3,28.0,62.88,21.7,81.2,42.2,37.32,54.29,76.69,8.38
2017-06-27,42.25,13.0,28.49,20.09,85.85,42.45,200.29,87.86,15.82,35.44,34.6,408.89,51.66,12.82732,35.35,35.0,26.51,22.95,24.55,40.4,27.03,60.62,22.0,80.55,43.5,36.25,52.06,76.55,8.33
2017-06-28,42.25,12.75,28.2,20.19,85.42,42.23,200.01,86.06,15.19,35.1,34.48,409.5,52.2,12.92376,37.44,34.5175,26.51,23.0,24.22,40.38,27.4,60.6,22.23,80.44,43.6,38.5,52.05,76.98,8.22
2017-06-29,42.25,12.73,28.06,20.06,85.13,42.23,220.0,87.05,15.2,35.1,34.31,403.0,51.9,12.75016,36.0,34.5675,26.51,23.855,24.16,40.13,27.4,61.12,22.19,79.4,43.2,38.8,51.13,76.88,8.25
2017-06-30,42.25,12.51,27.3,20.11,84.49,42.13,218.47,86.51,14.94,34.31,34.5,404.0,53.0,12.82732,35.98,34.7525,26.5,23.19,24.03,40.4,28.2,59.92,22.2,78.38,43.19,37.9,51.12,77.0,8.26
2017-07-03,42.25,12.38,27.6,19.85,83.75,41.63,212.01,87.5,14.72,34.51,34.51,409.0,53.13,12.73087,36.49,35.435,26.6,23.125,24.02,40.22,27.62,58.98,22.22,80.63,43.45,38.05,49.75,77.7,8.3
2017-07-04,42.6,12.39,27.39,19.86,83.13,41.32,207.82,86.94,14.58,34.96,34.48,410.0,52.36,12.8659,36.54,34.875,26.5,23.2,23.88,40.46,28.49,58.4,22.09,81.36,43.45,37.6,50.49,76.8,8.25
2017-07-05,42.25,12.48,27.68,19.94,83.12,40.17,214.99,86.98,14.25,34.94,34.16,407.5,50.13,13.15523,36.91,35.0275,26.5,22.37,23.6,39.78,29.29,56.69,22.19,76.01,45.9,38.25,50.24,77.0,8.2
2017-07-06,48.1,12.23,28.1,19.74,83.13,40.49,214.99,87.0,14.31,34.01,34.4,408.0,48.2,13.16488,36.95,35.375,26.5,22.895,23.89,40.3,29.68,56.84,22.3,79.0,46.4,38.25,49.2,77.8,8.19
2017-07-07,50.95,12.24,28.2,19.69,83.12,40.0,214.99,86.99,14.17,34.92,34.4,408.99,50.98,13.2999,37.26,35.625,26.54,23.19,23.64,40.0,29.75,56.19,22.15,80.0,46.99,38.25,48.76,77.5,8.18
2017-07-10,56.9,12.89,28.88,19.5,83.11,39.2,207.1,87.0,14.26,35.0,34.41,410.0,51.78,13.40599,38.41,36.1,26.6,23.48,23.67,39.8,29.77,55.6,22.27,79.33,47.14,38.25,48.99,78.0,8.18
2017-07-11,57.9,12.77,28.3,19.4,83.3,39.0,207.11,86.59,14.33,34.99,34.4,408.0,51.6,13.6664,40.15,36.5025,26.8,23.9,23.5,39.3,30.0,57.5,22.15,79.67,48.0,38.55,49.0,77.9,8.3
2017-07-12,57.9,13.0,28.2,19.6,82.75,39.1,207.0,86.99,14.39,34.98,34.41,407.0,50.26,13.64711,40.56,37.125,26.79,24.0,24.04,39.98,30.35,58.22,22.15,79.9,47.85,38.55,49.08,76.99,8.24
2017-07-13,56.5,12.96,28.27,19.76,83.07,38.3,207.0,87.0,14.9,35.0,34.41,408.0,49.95,13.59889,41.28,37.0,26.8,23.8,24.1,40.42,30.35,57.99,22.19,82.44,48.05,38.85,48.8,77.5,8.51
2017-07-14,55.5,12.95,28.3,19.85,82.9,38.78,207.0,87.0,14.99,35.0,34.4,411.0,49.89,13.50244,42.98,37.0,26.79,23.77,24.02,40.8,30.53,59.35,22.2,80.81,48.49,39.0,48.89,77.5,8.44
