,GLE.PA prices,BNP.PA prices,ACA.PA prices,CC.PA prices,KN.PA prices,VEURX prices
2006-08-01,103.54900400000001,72.940598,28.133101,188.800003,,31.709999
2006-08-02,106.586998,76.001999,28.7057,189.399994,,32.189999
2006-08-03,106.228996,75.467499,28.4603,188.5,,31.969998999999998
2006-08-04,108.195,77.75140400000001,29.0875,188.300003,,32.369999
2006-08-07,106.228996,76.099197,28.4967,186.0,,32.080002
2006-08-08,106.944,77.07109799999999,28.923901,182.600006,,31.9
2006-08-09,109.266998,78.091599,29.0966,189.0,,32.139998999999996
2006-08-10,109.177002,77.75140400000001,28.7966,187.899994,,31.9
2006-08-11,108.999001,78.5289,28.660299,188.399994,,31.860001
2006-08-14,110.875,79.500801,29.1784,187.899994,,31.950001
2006-08-15,112.214996,80.910103,29.9692,187.899994,,32.560001
2006-08-16,113.734001,81.347397,30.060101,188.0,,32.869999
2006-08-17,113.376999,81.493202,29.9783,187.899994,,32.860001000000004
2006-08-18,113.466003,80.86150400000001,29.8965,187.899994,,32.77
2006-08-21,112.750999,79.403603,29.8601,187.800003,,32.91
2006-08-22,112.125999,80.084,29.6693,190.300003,,32.700001
2006-08-23,110.695999,78.723297,29.142,190.5,,32.529999
2006-08-24,111.589996,79.841003,29.478399,194.699997,,32.669998
2006-08-25,111.946999,80.181198,29.487499,195.5,,32.540001000000004
2006-08-28,113.287003,80.472702,29.7693,194.399994,,32.790001000000004
2006-08-29,114.001999,81.153099,29.487499,194.0,,32.860001000000004
2006-08-30,113.287003,81.298798,29.5238,196.0,,33.130001
2006-08-31,112.572998,80.6185,28.8239,195.100006,,32.98
2006-09-01,112.304001,80.910103,28.660299,195.5,,33.18
2006-09-04,114.181,81.979202,28.7966,195.5,,
2006-09-05,113.018997,81.396004,29.033001000000002,194.0,,33.209998999999996
2006-09-06,110.60700200000001,80.375504,29.132998999999998,194.0,,32.669998
2006-09-07,109.445999,79.646599,28.6057,193.5,,32.32
2006-09-08,108.908997,80.132599,28.7694,201.0,,32.310001
2006-09-11,108.640999,79.695198,28.733,211.0,,32.23
2006-09-12,110.25,80.278397,29.387501,211.5,,32.68
2006-09-13,110.78600300000001,80.375504,29.5602,211.5,,32.709998999999996
2006-09-14,111.23200200000001,80.375504,29.6602,210.5,,32.82
2006-09-15,113.376999,80.764297,30.4419,211.0,,32.639998999999996
2006-09-18,113.018997,80.910103,30.3146,208.5,,32.77
2006-09-19,111.321999,79.792397,30.250999,210.0,,32.639998999999996
2006-09-20,114.001999,81.590401,31.1145,211.0,,32.939999
2006-09-21,115.252998,81.979202,31.2145,210.0,,33.0
2006-09-22,113.555,80.472702,30.9055,209.0,,33.02
2006-09-25,113.555,80.667099,30.741899,209.899994,,32.990002000000004
2006-09-26,114.091003,81.930603,31.2691,209.80000299999998,,33.18
2006-09-27,114.359001,82.805298,31.1327,209.399994,,33.369999
2006-09-28,112.841003,82.367897,31.4781,208.100006,,33.369999
2006-09-29,112.125999,82.465103,31.4872,211.0,,33.240002000000004
2006-10-02,110.78600300000001,82.076302,31.6054,208.899994,,33.349998
2006-10-03,109.891998,81.736198,31.5509,208.0,,33.34
2006-10-04,112.483002,83.582802,31.969,208.0,,33.619999
2006-10-05,113.287003,84.2145,32.7598,207.0,,33.689999
2006-10-06,113.109001,84.457497,32.3871,211.0,,33.459998999999996
2006-10-09,112.304001,84.311699,32.450699,211.0,,33.490002000000004
2006-10-10,113.018997,84.554703,32.269001,211.5,,33.580002
2006-10-11,115.789001,84.020103,30.632799,218.0,,33.599998
2006-10-12,120.70300300000001,85.477997,30.0874,213.19999700000002,,33.93
2006-10-13,118.558998,84.651901,30.9055,217.69999700000002,,33.889998999999996
2006-10-16,118.379997,83.777199,30.3692,216.5,,34.009997999999996
2006-10-17,115.877998,82.270699,29.8601,216.0,,33.790001000000004
2006-10-18,117.486,83.874397,30.3601,215.0,,33.889998999999996
2006-10-19,116.949997,84.068703,30.3965,216.0,,34.16
2006-10-20,116.681999,83.82579799999999,30.3874,215.0,,34.290001000000004
2006-10-23,117.486,84.7491,30.6782,214.5,,34.27
2006-10-24,116.772003,84.2145,30.3601,214.100006,,34.27
2006-10-25,116.593002,84.020103,30.4783,217.399994,,34.52
2006-10-26,118.022003,84.554703,30.532801,217.0,,34.740002000000004
2006-10-27,117.397003,84.117302,30.551001,215.0,,34.549999
2006-10-30,116.772003,83.242599,30.451,211.5,,34.540001000000004
2006-10-31,116.324997,83.7286,30.278299,219.899994,,34.669998
2006-11-01,116.236,83.436996,30.569201,226.899994,,34.669998
2006-11-02,114.626999,81.493202,30.0874,226.80000299999998,,34.689999
2006-11-03,114.359001,81.639,30.141899,224.5,,34.619999
2006-11-06,115.968002,82.902496,30.596398999999998,224.600006,,35.09
2006-11-07,117.844002,84.020103,30.950899,227.0,,35.369999
2006-11-08,117.844002,84.068703,30.978201000000002,245.0,,35.360001000000004
2006-11-09,117.040001,83.534203,30.7782,254.899994,,35.200001
2006-11-10,117.307999,83.68,30.3692,255.0,,35.509997999999996
2006-11-13,117.844002,84.408897,30.9146,254.0,,35.400002
2006-11-14,117.218002,84.068703,31.2327,254.0,,35.5
2006-11-15,117.218002,83.777199,31.4872,250.100006,,35.509997999999996
2006-11-16,116.414001,82.076302,31.2145,252.0,,35.540001000000004
2006-11-17,115.699997,81.298798,31.0509,250.0,,35.450001
2006-11-20,115.789001,81.687599,31.069098999999998,249.0,,35.41
2006-11-21,116.414001,81.687599,31.16,250.0,,35.57
2006-11-22,116.146004,81.83339699999999,29.9056,251.0,,35.830002
2006-11-23,115.521004,81.347397,29.242001000000002,251.0,,
2006-11-24,114.717003,80.667099,28.905701,254.0,,35.82
2006-11-27,112.572998,78.626099,28.2876,254.0,,35.34
2006-11-28,112.572998,78.869102,28.560301000000003,254.0,,35.419998
2006-11-29,113.555,79.88960300000001,29.1875,253.0,,35.93
2006-11-30,113.018997,79.063499,29.0602,254.0,,35.990002000000004
2006-12-01,112.03600300000001,77.654198,28.5058,254.899994,,35.91
2006-12-04,112.483002,78.23739599999999,28.887501,250.0,,36.099998
2006-12-05,112.662003,79.112099,29.0875,250.0,,36.279999
2006-12-06,112.214996,78.820503,28.632998999999998,250.0,,36.27
2006-12-07,110.96399699999999,79.0149,28.542101000000002,250.30000299999998,,36.369999
2006-12-08,110.78600300000001,78.431702,28.4785,258.0,,36.509997999999996
2006-12-11,111.858002,78.820503,28.523899,259.600006,,36.43
2006-12-12,112.03600300000001,78.820503,28.3967,254.0,,36.610001000000004
2006-12-13,112.93,79.646599,28.3876,255.0,,36.82
2006-12-14,113.913002,80.715698,28.8239,256.0,,36.959998999999996
2006-12-15,114.359001,80.81289699999999,29.0784,262.5,,36.82
2006-12-18,114.894997,80.81289699999999,29.114798999999998,263.299988,,36.66
2006-12-19,114.269997,79.695198,28.7512,267.200012,,36.93
2006-12-20,115.252998,79.986801,29.1966,265.0,,36.900002
2006-12-21,115.877998,79.500801,29.1057,263.100006,,35.900002
2006-12-22,114.359001,78.23739599999999,28.560301000000003,264.0,,35.740002000000004
2006-12-26,,,,,,35.810001
2006-12-27,115.252998,80.084,29.123898999999998,275.5,,36.119999
2006-12-28,115.521004,80.278397,29.0602,286.700012,,36.139998999999996
2006-12-29,114.894997,80.326897,28.9603,284.899994,,36.040001000000004
2007-01-02,117.397003,82.319298,29.687401,285.0,,
2007-01-03,117.486,83.048203,29.0875,283.600006,,36.419998
2007-01-04,117.486,82.853897,29.555599,281.899994,,36.259997999999996
2007-01-05,116.681999,81.736198,29.241899,279.799988,,35.689999
2007-01-08,116.146004,81.687599,29.149599,275.0,,35.709998999999996
2007-01-09,115.877998,81.541801,29.4541,273.399994,,35.75
2007-01-10,115.07399699999999,80.375504,29.398701000000003,271.700012,,35.43
2007-01-11,117.486,82.610901,30.2661,272.0,,35.709998999999996
2007-01-12,117.932999,82.805298,30.386101,278.0,,36.150002
2007-01-15,118.648003,83.048203,30.496799,276.0,,
2007-01-16,117.844002,82.610901,30.044701,275.200012,,36.110001000000004
2007-01-17,117.040001,81.541801,29.694,278.0,,36.099998
2007-01-18,117.397003,81.250198,29.6663,276.899994,,36.029999
2007-01-19,118.379997,82.124901,30.441401000000003,278.100006,,36.369999
2007-01-22,117.753998,80.81289699999999,30.2754,280.0,,36.23
2007-01-23,118.022003,81.153099,30.450701000000002,284.0,,36.470001
2007-01-24,119.899002,82.416496,31.032,284.899994,,36.669998
2007-01-25,120.077003,82.1735,30.8013,280.0,,36.32
2007-01-26,118.737,80.764297,30.321501,286.0,,36.119999
2007-01-29,120.167,81.784798,30.2754,293.600006,,36.169998
2007-01-30,121.059998,83.145401,30.515301,302.799988,,36.450001
2007-01-31,121.059998,83.145401,30.321501,310.0,,36.48
2007-02-01,122.758003,83.777199,30.469101000000002,314.399994,,36.919998
2007-02-02,123.561996,84.457497,31.032,316.5,,36.91
2007-02-05,124.008003,84.360298,30.884399,318.0,,36.75
2007-02-06,124.27600100000001,84.457497,30.625999,316.5,,36.990002000000004
2007-02-07,124.54499799999999,85.186401,30.985901000000002,317.399994,,37.209998999999996
2007-02-08,123.83000200000001,84.50610400000001,30.561398999999998,313.0,,37.080002
2007-02-09,125.616997,84.797699,30.7829,314.5,,36.869999
2007-02-12,124.186996,83.582802,30.349199,309.0,,36.73
2007-02-13,124.723,84.165901,30.561398999999998,306.799988,,37.02
2007-02-14,122.667999,84.554703,30.561398999999998,307.0,,37.580002
2007-02-15,120.612999,81.347397,29.7586,305.200012,,37.59
2007-02-16,120.612999,80.81289699999999,29.684798999999998,308.299988,,37.52
2007-02-19,120.792,80.667099,29.869301,315.0,,
2007-02-20,119.273003,80.462997,29.620199,312.200012,,37.630001
2007-02-21,120.167,79.908997,29.444901,315.0,,37.32
2007-02-22,119.068001,79.413399,29.186501,317.200012,,37.41
2007-02-23,117.932999,79.996498,29.1404,323.290009,,37.610001000000004
2007-02-26,117.79900400000001,79.986801,29.306499,318.0,,37.689999
2007-02-27,115.163002,78.091599,28.365299,309.0,,36.220001
2007-02-28,113.769997,76.721199,27.830099,301.0,,36.119999
2007-03-01,112.054001,76.177002,27.6178,309.929993,,35.75
2007-03-02,110.973,75.098198,27.442498999999998,311.0,,35.41
2007-03-05,111.429001,75.263397,27.230301,306.459991,,34.759997999999996
2007-03-06,112.635002,75.9729,27.8393,309.980011,,35.540001000000004
2007-03-07,112.778,76.157501,27.5163,314.480011,,35.700001
2007-03-08,114.626999,77.984703,27.9039,307.5,,36.09
2007-03-09,114.994003,78.159599,27.977698999999998,312.98999,,36.209998999999996
2007-03-12,113.466003,77.26550300000001,27.894699,309.100006,,36.299999
2007-03-13,111.59899899999999,75.924301,27.3871,316.0,,35.610001000000004
2007-03-14,107.230003,73.309898,26.242901,305.100006,,35.400002
2007-03-15,109.356003,74.446999,26.934998999999998,305.0,,35.759997999999996
2007-03-16,108.230003,74.05819699999999,26.593598999999998,308.0,,35.919998
2007-03-19,111.35700200000001,75.807602,27.1749,308.0,,36.459998999999996
2007-03-20,112.778,76.225601,27.193399,304.0,,36.720001
2007-03-21,112.741997,75.613297,27.0273,302.98999,,37.310001
2007-03-22,115.672997,77.75140400000001,27.673201000000002,300.22000099999997,,37.549999
2007-03-23,116.441002,77.216904,27.571699,302.799988,,37.610001000000004
2007-03-26,114.778999,75.807602,27.0826,300.0,,37.630001
2007-03-27,114.940002,76.079803,27.1103,300.0,,37.439999
2007-03-28,113.564003,75.069,26.6859,299.899994,,37.220001
2007-03-29,115.377998,75.700699,27.036501,296.0,,37.57
2007-03-30,115.583,75.992302,26.934998999999998,296.200012,,37.52
2007-04-02,114.583,75.7882,26.953501,297.640015,,37.869999
2007-04-03,116.127998,76.633797,27.341,295.709991,,38.240002000000004
2007-04-04,116.396004,77.148903,27.544001,294.899994,,38.299999
2007-04-05,117.45099599999999,77.838898,27.571699,293.799988,,38.549999
2007-04-09,,,,,,38.400002
2007-04-10,119.254997,78.34429899999999,28.0238,290.399994,,38.779999
2007-04-11,119.460999,77.8778,27.9039,286.0,,38.630001
2007-04-12,120.17600300000001,78.042999,27.9592,282.5,,38.869999
2007-04-13,120.559998,78.762199,28.0884,282.5,,39.099998
2007-04-16,123.990997,81.016998,28.577499,293.98999,,39.639998999999996
2007-04-17,124.428001,80.94899699999999,28.337601,297.899994,,39.639998999999996
2007-04-18,128.207993,81.240501,28.1161,304.0,,39.529999
2007-04-19,129.432007,80.890602,27.931601,300.0,,39.459998999999996
2007-04-20,139.455994,84.020103,28.5867,308.179993,,40.009997999999996
2007-04-23,135.220993,83.096802,28.614401,306.0,,39.720001
2007-04-24,133.104004,82.571999,28.3284,304.0,,39.669998
2007-04-25,135.42700200000002,83.291199,28.4114,308.649994,,40.150002
2007-04-26,135.828995,83.602203,28.771299,304.0,,39.91
2007-04-27,138.83900500000001,82.989899,28.5867,307.98999,,39.880001
2007-04-30,139.82200600000002,83.242599,28.679001,307.950012,,39.669998
2007-05-01,,,,,,39.73
2007-05-02,138.651993,83.971497,28.743601,306.5,,40.0
2007-05-03,139.37600700000002,84.068703,28.5959,314.899994,,40.02
2007-05-04,141.537994,85.079498,28.872801000000003,315.040009,,40.41
2007-05-07,140.82299799999998,84.953102,29.002001,315.899994,,40.52
2007-05-08,140.278,85.040604,29.297199,317.0,,40.080002
2007-05-09,136.632996,88.587997,30.2108,315.899994,,40.200001
2007-05-10,133.817993,89.783501,29.980101,319.0,,39.470001
2007-05-11,139.10699499999998,91.114998,30.432199,316.700012,,40.040001000000004
2007-05-14,136.248001,90.259697,29.998501,314.98999,,39.900002
2007-05-15,138.098007,91.328796,30.404498999999998,312.0,,40.080002
2007-05-16,135.67700200000002,90.492897,29.1681,310.799988,,40.150002
2007-05-17,134.149002,89.987602,29.3249,310.01001,,40.07
2007-05-18,134.524002,91.52310200000001,29.3526,310.0,,40.509997999999996
2007-05-21,131.951004,90.920601,28.9835,310.5,,40.279999
2007-05-22,131.513,90.852501,29.2696,311.0,,40.27
2007-05-23,131.951004,91.600899,29.2234,311.0,,40.470001
2007-05-24,129.378006,86.945503,29.1588,307.0,,40.099998
2007-05-25,129.709,88.315903,29.343398999999998,312.0,,40.349998
2007-05-28,130.057007,88.53939799999999,28.236099,310.940002,,
2007-05-29,129.725998,88.3937,28.383699,309.98999,,40.400002
2007-05-30,128.671997,88.034103,28.476,309.950012,,40.5
2007-05-31,129.360001,87.645302,28.3099,305.0,,40.669998
2007-06-01,130.557007,88.908798,28.300698999999998,308.399994,,40.990002000000004
2007-06-04,128.824005,87.878502,28.060699,300.0,,41.099998
2007-06-05,126.849998,86.595596,28.0977,304.0,,40.860001000000004
2007-06-06,124.73200200000001,84.525497,27.867001000000002,300.0,,40.16
2007-06-07,124.634003,83.446701,27.3041,298.0,,39.290001000000004
2007-06-08,125.304001,84.710197,27.2026,301.73999,,39.560001
2007-06-11,127.457001,86.391602,27.4517,295.5,,39.68
2007-06-12,124.695999,85.5849,27.138,288.76001,,39.169998
2007-06-13,126.089996,85.87640400000001,27.4056,292.0,,39.709998999999996
2007-06-14,128.690002,87.9757,27.8116,299.5,,40.099998
2007-06-15,129.557007,88.93789699999999,28.0977,301.790009,,40.73
2007-06-18,128.912994,88.753304,28.042299,300.0,,40.75
2007-06-19,128.386002,88.403397,28.0977,297.77999900000003,,40.75
2007-06-20,128.029007,88.53939799999999,28.153,297.0,,40.439999
2007-06-21,126.135002,87.062202,27.996201,296.0,,40.450001
2007-06-22,126.555,86.06109599999999,27.977698999999998,296.01001,,40.189999
2007-06-25,125.696999,86.3041,27.9592,295.790009,,40.07
2007-06-26,123.85700200000001,85.19609799999999,27.5994,296.0,,39.939999
2007-06-27,122.685997,84.408897,27.479401,295.0,,40.130001
2007-06-28,122.177002,84.554703,27.6178,293.899994,,40.25
2007-06-29,122.874001,85.87640400000001,27.8577,294.950012,,40.549999
2007-07-02,121.954002,84.894798,27.4702,292.980011,,40.990002000000004
2007-07-03,122.123001,85.963898,27.6455,293.97000099999997,,41.27
2007-07-04,122.945,85.730698,27.6824,293.980011,,
2007-07-05,122.945,85.730698,27.6824,293.980011,,41.16
2007-07-06,124.0,85.837601,27.5902,292.77999900000003,,41.439999
2007-07-09,123.222,85.604301,27.4517,292.369995,,41.599998
2007-07-10,120.622002,84.15619699999999,27.1103,290.0,,41.139998999999996
2007-07-11,119.478996,83.388397,26.8612,289.5,,41.41
2007-07-12,120.863998,84.311699,27.1565,295.0,,42.200001
2007-07-13,121.417999,84.914299,27.424101,298.600006,,42.150002
2007-07-16,123.96399699999999,86.177696,27.7286,299.98999,,42.040001000000004
2007-07-17,124.89299799999999,85.604301,27.783898999999998,297.0,,41.869999
2007-07-18,123.114998,83.689697,27.350201000000002,296.98999,,41.68
2007-07-19,123.936996,84.3992,27.4702,300.0,,41.950001
2007-07-20,121.096001,81.872299,27.1749,297.25,,41.490002000000004
2007-07-23,121.238998,82.64009899999999,27.1749,296.0,,41.669998
2007-07-24,118.746002,80.94899699999999,26.593598999999998,297.25,,40.77
2007-07-25,117.290001,79.461998,26.2153,295.98999,,40.560001
2007-07-26,117.290001,79.461998,26.2153,295.98999,,39.259997999999996
2007-07-27,112.339996,77.411301,25.4678,289.98999,,38.639998999999996
2007-07-30,110.35700200000001,77.041901,25.3386,288.980011,,39.25
2007-07-31,113.859001,79.4328,26.159901,288.98999,,39.389998999999996
2007-08-01,111.259003,78.383202,25.5693,294.589996,,39.41
2007-08-02,116.047997,79.500801,25.5324,287.0,,39.650002
2007-08-03,114.29699699999999,78.198502,25.1264,285.0,,38.689999
2007-08-06,114.583,77.702797,24.988001,280.0,,39.470001
2007-08-07,118.219002,80.637901,25.9569,279.48999,,39.52
2007-08-08,119.987999,83.048203,26.713499,279.0,,40.330002
2007-08-09,114.92199699999999,80.249199,25.615499,262.0,,38.779999
2007-08-10,109.177002,76.75039699999999,24.886499,268.0,,38.360001000000004
2007-08-13,111.438004,78.723297,25.652399,265.950012,,38.52
2007-08-14,106.318001,75.982597,24.9419,271.820007,,37.869999
2007-08-15,103.878998,74.8843,24.7665,283.850006,,37.16
2007-08-16,101.744003,72.571198,24.268299,268.0,,36.709998999999996
2007-08-17,105.568001,76.001999,25.1726,260.0,,37.509997999999996
2007-08-20,105.379997,76.099197,25.2372,267.97000099999997,,37.59
2007-08-21,105.335999,76.118698,25.1726,265.0,,37.470001
2007-08-22,106.57800300000001,76.449097,25.560101,285.0,,38.400002
2007-08-23,106.880997,76.196404,25.393998999999997,285.0,,38.470001
2007-08-24,106.532997,75.525803,25.366301,279.799988,,39.150002
2007-08-27,107.20300300000001,76.293602,25.6063,280.0,,38.849998
2007-08-28,104.121002,73.72779799999999,24.886499,274.98999,,37.790001000000004
2007-08-29,104.013,73.902702,24.8127,270.0,,38.880001
2007-08-30,104.129997,74.272003,25.3848,269.0,,38.650002
2007-08-31,105.755997,75.24389599999999,25.560101,269.0,,39.360001000000004
2007-09-03,106.711998,75.195396,25.3386,269.5,,
2007-09-04,108.972,76.099197,25.329399,271.0,,39.77
2007-09-05,105.781998,74.097099,25.052601,272.0,,39.169998
2007-09-06,105.899002,73.572304,25.1541,268.5,,39.380001
2007-09-07,101.762001,71.064796,24.4067,265.0,,38.759997999999996
2007-09-10,100.850998,70.326202,24.111401,262.97000099999997,,38.599998
2007-09-11,102.529999,71.453598,24.692698999999998,262.47000099999997,,39.32
2007-09-12,103.022003,72.095001,24.8496,261.97000099999997,,39.41
2007-09-13,103.709999,72.73650400000001,25.0065,258.899994,,39.740002000000004
2007-09-14,101.404999,71.647903,24.757299,255.600006,,39.299999
2007-09-17,99.063797,69.927696,24.4067,244.5,,38.700001
2007-09-18,101.404999,72.104698,25.200198999999998,240.0,,40.080002
2007-09-19,108.38200400000001,75.807602,25.744699,245.600006,,40.450001
2007-09-20,107.945,74.971802,25.4401,249.0,,40.490002000000004
2007-09-21,107.738998,74.903801,25.4125,249.97000099999997,,40.830002
2007-09-24,106.282997,73.20300300000001,25.2556,255.99000499999997,,40.689999
2007-09-25,104.487,72.211601,24.858801,247.600006,,40.639998999999996
2007-09-26,105.416,72.172798,24.9603,247.100006,,40.759997999999996
2007-09-27,107.355003,74.1651,25.144899,254.94999700000002,,41.27
2007-09-28,105.139,74.583099,24.9603,260.0,,41.419998
2007-10-01,106.497002,75.778503,25.329399,259.299988,,41.880001
2007-10-02,110.85700200000001,77.673698,25.781601000000002,258.589996,,41.73
2007-10-03,111.098,78.276299,26.0861,261.799988,,41.490002000000004
2007-10-04,113.341003,78.869102,26.252198999999997,261.980011,,41.75
2007-10-05,114.17199699999999,80.09369699999999,26.5382,262.980011,,42.119999
2007-10-08,113.822998,79.500801,26.224501,260.0,,41.720001
2007-10-09,113.018997,78.966301,26.326,261.48999,,42.25
2007-10-10,111.581001,78.217903,25.772301000000002,262.98999,,42.240002000000004
2007-10-11,110.51799799999999,78.091599,25.560101,263.0,,42.25
2007-10-12,109.70500200000001,77.654198,25.523198999999998,259.980011,,42.599998
2007-10-15,107.211998,76.274101,25.117201,259.0,,42.279999
2007-10-16,106.434998,75.098198,25.0987,260.0,,41.77
2007-10-17,106.67600300000001,75.467499,25.080299,258.980011,,42.189999
2007-10-18,105.291,74.476196,24.821899,257.0,,42.259997999999996
2007-10-19,104.246002,73.543098,24.5728,254.080002,,41.490002000000004
2007-10-22,101.717003,72.396301,24.388201000000002,254.0,,41.169998
2007-10-23,101.717003,72.396301,24.545099,253.5,,41.959998999999996
2007-10-24,99.903603,71.385498,24.388201000000002,253.5,,41.830002
2007-10-25,100.42199699999999,71.716003,24.517401,252.0,,42.049999
2007-10-26,99.7071,71.861801,24.6835,252.0,,42.77
2007-10-29,100.913002,72.065903,24.840401,252.0,,42.970001
2007-10-30,101.153999,72.522697,24.951099,252.0,,42.709998999999996
2007-10-31,103.513,73.951302,25.181801,253.0,,43.43
2007-11-01,100.69899699999999,70.948196,24.498898999999998,251.00999500000003,,42.16
2007-11-02,97.071503,69.509804,23.8622,250.0,,42.610001000000004
2007-11-05,95.007599,68.372704,23.6777,242.99000499999997,,42.07
2007-11-06,95.061203,68.693398,23.437799,238.97000099999997,,42.73
2007-11-07,93.935501,68.712799,23.096398999999998,240.690002,,41.889998999999996
2007-11-08,92.845497,68.528198,22.514999,233.600006,,42.34
2007-11-09,89.3433,66.662102,21.6108,243.979996,,41.5
2007-11-12,91.389198,69.354301,22.210501,242.960007,,40.759997999999996
2007-11-13,92.139702,70.316498,22.5427,240.69999700000002,,41.889998999999996
2007-11-14,93.899803,70.695503,22.6996,239.0,,41.580002
2007-11-15,93.810402,70.656601,21.9522,238.600006,,40.950001
2007-11-16,91.371399,69.4515,21.4723,245.690002,,41.189999
2007-11-19,88.744698,67.789497,20.5035,232.0,,40.060001
2007-11-20,89.86150400000001,68.868301,20.4942,232.5,,40.849998
2007-11-21,84.545502,66.730202,19.6084,231.0,,40.09
2007-11-22,83.893303,66.5261,19.377701000000002,226.86999500000002,,
2007-11-23,87.333099,69.908203,20.3466,226.0,,41.09
2007-11-26,85.760597,68.51840200000001,20.0882,224.0,,40.360001000000004
2007-11-27,87.4403,69.77220200000001,20.4389,222.899994,,40.759997999999996
2007-11-28,90.254601,72.337997,21.2509,223.50999500000003,,41.869999
2007-11-29,91.746597,73.514,21.5,225.0,,41.66
2007-11-30,94.328598,74.981499,22.1644,234.83999599999999,,41.82
2007-12-03,93.39050300000001,73.20300300000001,21.8599,240.0,,41.630001
2007-12-04,90.281403,71.920097,21.260099,239.0,,41.34
2007-12-05,91.53220400000001,73.611198,21.749201,236.0,,41.73
2007-12-06,93.908699,74.709396,22.0814,236.0,,42.099998
2007-12-07,95.186302,75.681297,22.238198999999998,240.0,,42.200001
2007-12-10,96.276299,76.0215,22.5889,239.99000499999997,,42.580002
2007-12-11,95.499001,75.224503,22.312,238.49000499999997,,41.540001000000004
2007-12-12,94.45369699999999,75.438301,22.4781,240.0,,42.310001
2007-12-13,91.040802,72.629501,21.906,239.99000499999997,,41.52
2007-12-14,89.941902,72.542099,21.9245,235.19999700000002,,40.66
2007-12-17,87.9674,71.298103,21.3524,237.99000499999997,,39.84
2007-12-18,88.548103,71.200897,21.3708,237.979996,,40.18
2007-12-19,87.610001,71.01619699999999,21.2416,238.0,,39.810001
2007-12-20,87.726196,71.3564,21.103201000000002,235.5,,39.93
2007-12-21,87.949501,71.9589,21.2878,233.0,,39.330002
2007-12-24,88.083504,71.813202,21.232401,238.0,,39.560001
2007-12-26,,,,,,39.720001
2007-12-27,88.342598,72.4935,21.3524,235.05000299999998,,39.779999
2007-12-28,88.440903,72.405998,21.260099,235.059998,,40.110001000000004
2007-12-31,88.387299,72.133904,21.2878,250.0,,39.779999
2008-01-02,87.342003,71.4244,21.047898999999997,247.0,,39.529999
2008-01-03,87.324097,71.3564,21.011,244.830002,,39.549999
2008-01-04,86.394897,70.364998,20.6049,241.0,,38.580002
2008-01-07,86.546799,70.335899,20.402,240.0,,38.619999
2008-01-08,85.0905,69.801399,20.5035,239.0,,38.380001
2008-01-09,84.867203,69.21820100000001,20.383499,238.899994,,38.619999
2008-01-10,85.099503,68.994698,20.254299,237.770004,,38.610001000000004
2008-01-11,86.761299,70.637199,20.724899,235.0,,37.950001
2008-01-14,87.645798,71.647903,20.6695,234.0,,38.529999
2008-01-15,85.0905,70.21929899999999,20.1159,232.05000299999998,,37.259997999999996
2008-01-16,84.813599,71.113403,19.9867,230.58999599999999,,36.560001
2008-01-17,83.089203,70.345596,19.746799,230.0,,36.02
2008-01-18,76.245598,67.439697,18.713301,218.0,,35.900002
2008-01-21,70.152298,60.947399,17.0247,214.97000099999997,,
2008-01-22,73.708199,64.776703,18.455,209.94999700000002,,34.720001
2008-01-23,70.652702,61.783198999999996,17.458401000000002,209.100006,,34.25
2008-01-24,67.731102,66.011002,18.8517,219.99000499999997,,35.720001
2008-01-25,65.997902,63.659,18.694901,209.809998,,35.150002
2008-01-28,63.478401,63.8339,18.7687,210.100006,,35.560001
2008-01-29,70.089798,65.699997,19.2854,210.5,,35.919998
2008-01-30,73.082802,64.951599,19.756001,210.020004,,35.810001
2008-01-31,74.333603,63.979698,18.907101,211.940002,,36.150002
2008-02-01,78.443398,63.445202,19.313101,210.020004,,36.639998999999996
2008-02-04,74.699898,63.367401,19.0917,213.0,,36.419998
2008-02-05,70.75990300000001,59.7131,18.1966,207.949997,,34.669998
2008-02-06,73.038101,59.722801000000004,17.8736,210.0,,34.779999
2008-02-07,71.930298,58.605098999999996,17.5138,208.990005,,34.290001000000004
2008-02-08,69.437599,57.419399,16.794001,209.08999599999999,,34.310001
2008-02-11,66.64119699999999,56.8363,16.591,202.5,,34.23
2008-02-12,68.937302,58.964698999999996,17.2185,204.979996,,35.16
2008-02-13,70.929604,59.4701,17.4123,207.28999299999998,,35.52
2008-02-14,69.687798,59.431301,17.117001000000002,205.83999599999999,,35.360001000000004
2008-02-15,68.097397,57.448601000000004,16.2034,200.0,,35.060001
2008-02-18,68.499496,58.741199,16.498699,200.0,,
2008-02-19,67.632896,58.303799,16.4526,195.279999,,35.66
2008-02-20,59.502602,58.012299,16.2127,196.0,,35.59
2008-02-21,61.682499,59.9561,16.378799,200.0,,35.580002
2008-02-22,61.208599,59.479801,16.065001000000002,205.0,,35.919998
2008-02-25,61.4645,62.434399,16.840099,209.0,,36.419998
2008-02-26,64.307899,63.143902000000004,17.458401000000002,209.88999900000002,,37.119999
2008-02-27,65.397903,62.123402,17.3477,208.990005,,37.25
2008-02-28,66.629997,59.6353,16.969299,207.800003,,36.919998
2008-02-29,67.38829799999999,57.895699,16.6464,208.0,,36.040001000000004
2008-03-03,65.9571,57.030701,16.434099,207.889999,,35.959998999999996
2008-03-04,63.900397999999996,56.768299,15.8805,208.990005,,35.610001000000004
