,historical VaR,parametric VaR normal,parametric VaR student,MC VaR levy,historical ES,parametric ES normal,parametric ES student,MC ES levy
FR0010491175=,0.0,0.0,,-0.010879911289612607,0.0,0.0,,-305.62699362111545
FR0010500199=,0.0,0.0,,-0.010544663398525871,0.0,0.0,,-4.832499844511916
FR0011521673=,-0.014857780948540475,-0.16382980978784306,-0.1796463254674092,-0.022419265630494716,-0.016534994892580483,-0.18317902720194848,-0.21096890464403426,-0.04434141735509867
DEA1HNKW=F,-0.03406577201002805,-0.02416217163035911,-0.02816977781504625,-0.07740156862125191,-0.035966660247661965,-0.027080756647232324,-0.036637304588309244,-0.24460144175159235
FR0011567908=,-0.03339449541284409,-0.02226121219747469,-0.02607828539221854,-14.177388280067888,-0.058868892652290714,-0.0248687990851128,-0.03434618169407836,-89985.89229167343
FR0011629344=,-0.026446448475022793,-0.020727076837596257,-0.02348402844692876,-0.05412343002855239,-0.03641959966719384,-0.023172973769983535,-0.02900299462451694,-0.123869744306906
FR0011766120=,-0.03733843944471044,-0.03417447064905101,-0.03865143364756784,-0.06204859706734795,-0.08337934316523057,-0.038164540729556246,-0.047606087732868556,-0.17952195585070274
FR124925380=,-0.05237215033887856,-0.035357129317696766,-0.04313017991524869,-0.10890164051304363,-0.08332157052226716,-0.03947705428048769,-0.062392463447950075,-0.48202318747526024
FR0012817542=,-0.02079651231294922,-0.01709044269230044,-0.019249438077978118,-0.045460628877718956,-0.027653821621187208,-0.01908292559517129,-0.02354306247171441,-0.11182685305761389
FR136234617=,-0.018523260776781944,-0.014074967343295853,-0.015335935215279456,-0.019186500448677056,-0.022915390437132428,-0.015757758267524957,-0.017868746086524313,-0.039534467327556125
FR0013134681=,-0.01553719008264459,-0.010582179935433943,-0.012666808014913022,-0.07570569354699634,-0.01641136456198103,-0.011811367709135026,-0.017513571312363512,-0.5072622130096169
FR0013169810=,-0.020736035867737704,-0.01566973633253808,-0.01783530123040748,-0.02631951249318832,-0.027390824367841043,-0.01751204707330927,-0.022207654074434185,-0.07044896600062216
FR0013170925=,-0.029509619557355593,-0.022162066979904905,-0.025344080078019318,-0.053340944815552446,-0.04399541718379585,-0.024762110044258153,-0.031831455072924834,-0.14348242146888615
FR0013204286=,-0.04207766262954182,-0.03258523942263874,-0.03811727783319779,-0.11152556194256713,-0.04284311318438491,-0.03649859544715915,-0.049933247932744236,-0.4137768198865209
FR143319962=,-0.019888248646761007,-0.01656198697797193,-0.017991795375204723,-0.028099529936141975,-0.020909092205015675,-0.018532991603136054,-0.02088433839103654,-0.06111289760279088
ERMT.PA,-0.09879839786381842,-0.08402040409653451,-0.09278971885996347,-0.14047189160650247,-0.1156118640708745,-0.09384163834201356,-0.11003704206937422,-0.33089207745315685
FR0012942647=,-0.136231884057971,-0.11324351304839347,-0.12551627587428785,-0.2293762392355337,-0.15125904855678937,-0.12631456843604802,-0.14964079904987077,-0.5860955741748429
FR0013200995=,-0.020007355645457883,-0.016584033190803052,-0.018678959791980317,-0.03986772253116549,-0.037573634771533186,-0.01857271645023166,-0.022829284076944383,-0.09757864324282246
FR001321541=,-0.019075040489472776,-0.01601580103320962,-0.01823835056924053,-0.09594979593663233,-0.01970173758380089,-0.017914666944572243,-0.022721531142697173,-0.4600607780799438
GB135158658=,-0.02473980549394306,-0.02322497399035054,-0.025068542622397584,-0.026761595300437008,-0.027685765959917823,-0.025971637291361274,-0.028877951650138203,-0.050726563149513015
FR0011615699=,-0.09788579990011681,-0.06748697844172916,-0.08007739745550882,-0.9698085145555363,-0.1338850405826166,-0.07512371092555227,-0.10891127181228506,-11.546595751864809
FR0012199156=,-0.07870197687430058,-0.05707095446481307,-0.06551233786137299,-0.14969022436139032,-0.1035535001359849,-0.06360263323751049,-0.08299022520584809,-0.506583289204415
FR0013053030=,-0.12726304579339717,-0.09106431107094264,-0.09959350026345422,-0.151265010581401,-0.13916947250280587,-0.10152913603608815,-0.11649050987153914,-0.33401485399243414
FR0013142536=,-0.07860615883306318,-0.06665001083772625,-0.07384869519159895,-0.09375714189790695,-0.10248489199191062,-0.07429401452237169,-0.08799974212961903,-0.19654756110619748
FR139504925=,-0.06039215686274507,-0.05194829632478925,-0.056492954771967,-0.08218114827218075,-0.07146176926616211,-0.05785680646669019,-0.06557572140920646,-0.1654363274426142
FR0013183563=,-0.10055478502080445,-0.08021652779182856,-0.0917296244223173,-0.17374601280018753,-0.13206748306409594,-0.0894706945303888,-0.11530510405039798,-0.5316808279909746
FR0013218138=,-0.2673267326732673,-0.22632828231754978,-0.25428026252840213,-0.5357652763473544,-0.32138114209827356,-0.2529537660212618,-0.3096339114045876,-1.450639472169085
FR138427820=,-0.10651340996168583,-0.10138987967121035,-0.11199227404088721,-0.22861134679856968,-0.12427171679924137,-0.11302715292310161,-0.1328341553807126,-0.5467084749874517
FR149617574=,-0.21610890527509927,-0.10517267686035159,-0.12324607507362169,-0.4946971585743358,-0.2658878504672898,-0.11723844520367731,-0.16277960405654074,-3.1137830041659007
FR0011531730=,-0.06005719733079138,-0.05464827382608895,-0.062591048621687,-0.1612005661555383,-0.08497326368907318,-0.060867517386774386,-0.07897766808757405,-0.4280198598171697
FR0013016631=,-0.07135362014690447,-0.06501287156855912,-0.06943071503668155,-0.06955383159758043,-0.08654060625622817,-0.0724075991317493,-0.07895260390296695,-0.14243139980355285
FR055381461=,-1.8947368421052635,-2.2129929192853552,-2.5572065855507895,-5.703201905728554,-6.2529375386518256,-2.4720497128947554,-3.276249092015987,-89.37010138884698
FR0011798115=,-2.9,-2.9460900396829826,-3.6078526165210274,-9.768443595779702,-4.770238095238096,-3.2972741457407717,-5.246443350504924,-132.66151392487697
FR001223667=2M,-0.5488351254480287,-0.6130866188486628,-0.7021849683937516,-2.524748389033163,-0.6598665025762159,-0.6862980470805728,-0.8835747076130341,-24.059903430638602
FR0012821924=,-0.005779376024974746,-0.0026121653575174775,-0.0032606873544200003,-0.1968649678765661,-0.007262449114105185,-0.002914485587254626,-0.005024309193774966,-36.90476106259321
FR0013005196=,-5.0,-7.134489974713549,-7.962706701601195,-28.769522116213608,-5.75,-7.971085482971378,-9.594053504760033,-536.956583729657
FR089869692=,-0.20147874306839172,-0.14877998720768792,-0.17423470200424498,-0.4041932002404933,-0.26927028540295445,-0.16614469133793813,-0.2294026435481103,-1.8427770309609606
FINA.PA,-0.05996924654023586,-0.0374513804722452,-0.04514891758024783,-10.118859602058077,-0.07642494410859901,-0.04185614953998647,-0.06334934307881573,-62377.16297207137
FLYP.PA,-0.04285714285714286,-0.03117335317784973,-0.036818941915188697,-11.223151493845563,-0.05468418270414028,-0.03481272785210952,-0.04936481866125522,-20216.499699961183
SMTPC.PA,-0.0648550724637682,-0.03805414641524464,-0.04394681450479141,-0.10352241911082619,-0.07689711544718238,-0.042483048360206825,-0.05626175219761323,-0.31498045990218454
MFCP.PA,-0.06695278969957091,-0.05138898029012888,-0.05976503522420765,-0.19362510752172896,-0.08518722583905283,-0.057396346497105385,-0.07756221401327831,-0.6780521125814023
PARF.PA,-0.05588235301530881,-0.04048854232310977,-0.046779441285068585,-6.530543292610669,-0.06498764652950428,-0.04520849300413451,-0.05993430833499165,-893.1273997061314
OFP.PA,-0.11156186612576058,-0.06772995793726953,-0.07989079816059126,-0.7497236130957379,-0.1382095523414872,-0.07555346686710337,-0.10694078232255029,-6.903050462284385
INEA.PA,-0.04032258064516129,-0.028161322615178206,-0.03352708463577584,-1.6591999829134565,-0.058239756252725705,-0.03145518306743188,-0.045739667169346125,-703.6938011066965
ARGAN.PA,-0.05425709515859769,-0.03996679786335118,-0.04561911247904451,-0.08720957016134363,-0.06763236999526968,-0.04467777293712005,-0.05708582401677671,-0.23875526305137879
FR0012658094=,-0.012541345093715576,-0.009508176990616403,-0.01046849457383458,-0.015099906487590483,-0.017175442790447682,-0.01060834530355417,-0.012359207029401107,-0.0336957801096312
FR0013044286=,-0.06964091403699679,-0.0323021824753025,-0.03883363281096675,-0.11217503658108849,-0.0736867800817808,-0.03608092439750638,-0.05418057757755922,-0.3749941373015523
FR132791406=,-0.019331243469174593,-0.01573661615418874,-0.017445302560511685,-0.0301850824819239,-0.02867860503956631,-0.017582924783759373,-0.02080375674142882,-0.06775300035163456
MAUP.PA,-0.07354685643038009,-0.061163534489975836,-0.06898482039827479,-0.15750406457181945,-0.0911618224513949,-0.06824299470585835,-0.08458668435485274,-0.4507801466225136
WAVE.PA,-0.05317710680486704,-0.044532163514764043,-0.05052226426132634,-0.10761661431045168,-0.06236223518180724,-0.049829146896396274,-0.06252074540510598,-0.4273631758210542
AKA.PA,-0.05660377314261552,-0.04889496481853437,-0.05554358040732917,-0.09829156286540221,-0.07886053422883134,-0.05468264069994152,-0.06890194963282471,-0.25874721648307325
EXEP.PA,-0.0573865839472664,-0.04382909026920307,-0.050581129025071246,-0.19089929714511197,-0.07189942196102288,-0.04901088112720248,-0.06459699502131472,-0.9722656465090896
NANOB.PA,-0.0850869167429094,-0.10345294577319718,-0.11621767936222195,-0.2341864227923206,-0.14573887380833278,-0.11565322988264704,-0.14148576686860337,-1.1322240628116662
ALONC.PA,-0.08602150537634416,-0.0854609469972945,-0.09932556004175747,-0.19669018164935828,-0.10546611214424075,-0.09553580257122413,-0.12864293581651112,-0.5736567206946598
ATEME.PA,-0.08315789473684201,-0.06769187379540983,-0.07833935133161364,-0.21545892793802374,-0.14304311039073575,-0.07579955120635645,-0.1004964130162534,-0.6656591602550253
CEREN.PA,-0.08465608465608462,-0.07309277621780186,-0.08490006449913605,-0.2705435727401738,-0.09808441277082286,-0.08163267214842441,-0.10990969108669367,-0.899352705727938
FR001103697=2M,-2.6140350877192984,-1.3748287674479245,-1.6688022345085611,-1.9460199548244055,-5.443733064249634,-1.5335950205574247,-2.388572851056807,-10.444113093521391
FR0011257260=R,-15.692307692307693,-5.817421189791407,-6.921442379662065,-3.898781400635366,-26.913541666666667,-6.481015293893378,-9.46190134568215,-30.112824114905802
FR0011302793=,-0.14719904648390947,-0.12803263548525667,-0.14994622847623126,-0.3637031041751101,-0.2560656486926617,-0.14306961360530807,-0.19732400364459557,-1.4873670162254464
FR001137620=1M,-0.014417395414795609,-0.009408888902638163,-0.011204341814806376,-0.009323844373163527,-0.0188741127357769,-0.010501294842660358,-0.015309582163924645,-7.917507668007069
FR0011391820=LUSG,-0.010150722854506253,-0.006375201264021116,-0.007438283177441801,-2.195088430580371,-0.01190922771175813,-0.00712308189608237,-0.009713813076246929,-593.4768372494448
FR0011439900=,-0.1781794706262106,-0.14667965621379278,-0.17641458246215785,-3.6120679335818275,-0.2747305867172023,-0.16379531463881658,-0.2464848122081905,-15.79637593222093
FR107835822=,-5.0,-2.7032914843743767,-3.3638053739592864,-9.794355532860871,-9.716346153846153,-3.016850475477823,-5.134382008580311,-216.9849543107529
FR0012146744=,-0.12823061630218688,-0.11139573686906633,-0.12817257081239974,-0.27972140977771975,-0.23074220857536962,-0.12429357884917874,-0.16297869869976064,-0.8805823558806517
BE099229357=,-0.2583201267828843,-0.20952909634887038,-0.2387384156279056,-0.4561410124731294,-0.7720002886899798,-0.2336833169691046,-0.29810883646990727,-1.9387508610970374
FR0011208115=,-0.020671102930765878,-0.01609711949622759,-0.01797777747594945,-0.0360439385824966,-0.02867007707538166,-0.0179931090872178,-0.021682594815605378,-0.09510720725214096
FR0012833077=,-0.24801980198019802,-0.18867453099311848,-0.24588038304740048,-0.010319306018517055,-0.25849850665218577,-0.21094974941768285,-0.430757317974656,-2.9628300625096755
FR0013087186=,-0.09347124967312676,-0.036339089779287716,-0.045497144511505785,-0.06578438990265828,-0.10175529822468132,-0.040582616234111864,-0.07052362600537057,-0.30280820191246666
FR0013071206=CALP,-0.04516027159324174,-0.15736703361870652,-0.18065355209358266,-0.23068166236506182,-1.0,-0.17538136201758475,-0.2288716332918382,-10.751745795680439
FR0013218807=,-0.029961450251305394,-0.08483392848402478,-0.09713939339891682,-0.09135262535667345,-0.5052103018195562,-0.0945383214807824,-0.12247332023250522,-1.9328488603257838
ALCLS.PA,-0.12059620596205956,-0.10207117936545633,-0.1176474304022058,-0.245671916495612,-0.16364291803935718,-0.11406380668318773,-0.14994778038419412,-0.9751847651346204
FR0011185628=HSBP,-0.0007634316251551914,-0.0004977691879682566,-0.0005494951774329736,-0.0788505744204069,-0.001452643811737417,-0.000544173414757995,-0.0006528349673490197,-1755.0231444223957
FR0011266519=,-6.5,-5.075464390645951,-5.904022350240688,-11.248022641290836,-16.666666666666664,-5.667178009913756,-7.667346318407537,-299.0371374022707
FR075544324=,-0.23456790123456794,-0.1603672010265415,-0.1975444849238804,-0.4634321983967315,-0.29874892346072895,-0.17909876079923426,-0.2928946852197357,-2.479918126702087
