,KS p-value normal,KS p-value student,KS p-value stable,t-Student nu,levy alpha,levy beta,levy mu,levy sigma,levy neglog
LP68157793,0.0,0.0,0.0,9.874316406250019,1.389901096786994,0.0028391163756855335,0.01626808767940123,1e-06,-48012.544061117966
SYA.PA,2.0729835429697916e-28,6.970991883190248e-29,6.24078631684892e-32,9.70439453125002,1.163881328906785,0.03747510044318935,-0.005435233575057389,0.2995468869969435,3756.9768044680486
SYC.PA,4.186752657239885e-15,2.9395963547512018e-21,2.7048062686923534e-07,7.841308593750016,1.3700221190885318,-0.012664482396837965,0.012709236760964453,0.4129325661791791,4388.471455915384
LP60088709,5.0414457965153875e-54,1.3659373076719184e-55,0.0006363237971225112,6.330859375000012,1.2557803420379516,0.010909089551749008,0.011348085574737269,0.26606879040899845,3521.203930066634
LP60086974,3.259473154809697e-15,4.582552130774172e-17,1.9029062243015056e-06,9.110156250000017,1.5457078684540944,-0.06268671518709208,0.03229092009821925,0.5115512734002001,5168.879050987509
LP60089841,4.350522183164217e-22,1.0954859116597402e-22,2.6204628136752044e-13,7.981835937500016,1.4919222841958755,-0.094674078848413,0.0476477818570004,0.4341728965122594,4672.251234356025
LP60086965,1e-321,0.0,0.0,8.716503906250017,1.0976662324397348,0.6542303731026697,0.0508182950792455,1e-06,-34716.17661345309
LP65103355,1.1702010539345205e-10,4.603002795255499e-11,1.0739316954292104e-05,9.012304687500016,1.5631901712433676,-0.08226571482721956,0.02483332967436134,0.509740772764741,3675.980762008444
LP60090444,3.854454196592033e-194,4.6228913219433136e-192,8.696740799626534e-204,7.067773437500014,0.5,0.04388851428014043,-0.019345244928692207,1e-06,-22843.598866986096
LP60089993,1.4488061159263658e-66,4.508831428464503e-80,9.19933085562462e-202,6.315625000000011,0.5,0.08897753687768303,-0.031798027889951876,7.85721290378754e-06,433.45779883676005
LP60090443,5.661058113469882e-93,6.0653927556191406e-83,0.0,7.097656250000013,0.8665441894506836,0.8112714981156851,-0.4584134427122029,0.18890293819828566,3224.5615548508713
LP60089999,8.511114120279656e-18,1.4754378481646411e-15,8.220527282393573e-20,10.160937500000019,1.6376449183563409,-0.3613968947407155,0.10459581734333243,0.5486888406665688,5164.705004605197
LP60038182,4.709840815302843e-12,6.049451457138627e-13,0.0003969606793474643,8.891894531250017,1.5447315833455324,-0.005278365434571106,0.014727540015837873,0.5050555049416598,5065.702827260786
LP60089809,8.295198225712911e-157,5.4290982784149076e-151,0.0,5.298339843750009,0.6164269709895536,0.02491987532263805,-0.021274005925650784,2.899026467902474e-06,-11814.333895209302
LP60090055,4.732644180552592e-19,4.224827083709707e-25,1.2926037553301075e-07,8.174414062500016,1.4833350130483034,-0.09002489359651604,0.04954374199532615,0.4371904335919518,4683.151459949982
LP60090020,4.462788704764491e-09,6.886783638139307e-09,0.0005914819190400279,9.525488281250018,1.644461023664828,-0.12332419680527476,0.040627290730518795,0.54290993919823,5086.71155104953
LP60090044,7.717479443624957e-32,1.0234457938628096e-31,3.998413906415276e-50,7.184570312500013,0.5,0.07021745913650622,-0.021909407021009554,0.08484705819730443,3921.0866645258957
LP60038190,1.412472693989473e-13,4.264848486123718e-15,0.026001962299335362,9.30410156250002,1.5857387428917982,-0.018509622690801947,0.004008223739802479,0.48864934855350667,4830.047154745711
LP60090047,4.033888396978644e-20,1.5355563629250036e-18,2.8251376716665822e-08,8.518066406250016,1.4846468467305172,-0.02919020434177703,0.02066762434239887,0.48143693908881985,5010.535455100375
LP60037836,0.0,0.0,0.0,12.239550781250022,1.0246926339405176,0.8991724079658245,-0.11925115253186007,0.03339812350024225,-4018.867188875349
LP60090387,2.1642114638649067e-22,2.0649136020901089e-29,4.1726180208669535e-07,7.584472656250014,1.4167533236216274,-0.08207014282808207,0.03600305584403294,0.4229927102900632,4688.140869464753
LP60091592,1.566370311102336e-15,1.4175058065886254e-20,3.700551341403866e-07,7.853808593750015,1.459868818773769,-0.15064298707356627,0.06457077394141156,0.4594661068419463,4691.866928118277
LP60091593,6.244693420302612e-13,1.4175058065886254e-20,4.3668125549357633e-13,7.686718750000015,1.4508436478985152,-0.14625950042434857,0.06331790889826797,0.4510479728818073,4649.765798786509
LP60091594,1.1732316066784025e-18,3.489539058506318e-20,2.337516886861303e-11,7.622949218750014,1.4446201413156972,-0.15081514163934576,0.06542877913950897,0.44678727788297223,4630.087329391571
LP60091595,2.788154643546109e-20,4.227097861122894e-18,4.046112276343815e-14,7.684472656250016,1.4448183403772334,-0.1606971336531761,0.0696394212555398,0.4477295685594538,4635.56743162119
LP60091601,8.527442838059858e-30,4.829050251301414e-28,8.487511084065537e-08,6.869140625000012,1.2858255313162166,-0.05081653035194797,0.04902024855106359,0.36569761992463273,4323.168260850762
LP60091602,1.2443347006732356e-23,3.087079741349639e-31,3.41504586030265e-15,7.140722656250013,1.3673176795351938,-0.11233178115219009,0.06267219287356386,0.40107893252151133,4438.702166123649
LP60091603,8.194554140379908e-28,3.320165725003923e-29,1.910675473246582e-07,7.118945312500013,1.3743519679430443,-0.1122518781913444,0.05944713918398618,0.40769249790168705,4479.636959172163
LP60091604,9.757422406045989e-24,1.0665900611508562e-27,1.0233072981022488e-08,7.317382812500013,1.4006545571888107,-0.12808505117991253,0.06233432465714517,0.4228678658116597,4542.576232806405
LP60091605,1.0665900611509168e-27,8.65657191413949e-26,1.9780429486580663e-11,7.464062500000015,1.4191154884792263,-0.14636819042672022,0.06701542795783288,0.43308481183415276,4581.725455607196
LP60093644,3.951405012504479e-271,2.135855457571181e-265,0.0,4.805566406250007,0.5,0.7805435307366522,-0.01924867154746409,1e-06,-31754.176284234745
LP60038549,1.2974497089398488e-08,1.0273666703222137e-09,7.043889784263503e-06,10.05478515625002,1.6681771524195605,-0.08676639387189672,0.026472608154923895,0.5548723272149376,4904.806550564877
LP60038737,1.1228733689513113e-67,2.6377045037632045e-74,0.0,7.029101562500013,0.7635094329423667,0.8986116920043334,-0.5265609569619057,0.15836418216584594,2831.8704980370117
LP60093653,2.749471532734905e-14,2.3811612663490447e-17,5.479607723529452e-07,8.311230468750013,1.4995701530576109,-0.12324232747778802,0.04664520073560631,0.47216020418641663,4771.792475222054
LP68278998,9.872953782361421e-124,4.741820353447312e-129,1.708747409833675e-226,5.719433593750011,0.5657508259704481,0.168131586546189,-0.09178376966305533,5.419613929826193e-06,-7991.867203093665
LP60091534,1.2362951392065715e-42,2.183278949063369e-40,0.0,7.625488281250014,1.0266495069890031,0.09646479490698874,0.009259876380059661,0.27644931100287456,4068.7008678359543
LP60092347,3.129618667014758e-14,1.7785432550650093e-14,0.000171350544403998,8.757226562500016,1.5429422472031662,-0.10954632173568132,0.036715109449603996,0.4977132707163699,4771.552314455081
LP68124049,5.4163466148032696e-17,2.4149334829821163e-23,1.1237646960299854e-13,8.204492187500016,1.4012585033389642,-0.11043967364725325,0.060531954786944904,0.4506755970693463,4670.387743800684
LP60092057,1.190372006733164e-58,2.9551209091033894e-63,5.767634831111329e-13,7.242285156250013,1.29601987979692,0.04766349376108656,0.017956823940201466,0.27350683854012475,3268.858355499657
LP60038803,4.376826767106795e-16,5.4326798841310976e-14,2.386568207333943e-12,9.045117187500018,1.542310987039361,-0.21504468436650345,0.07614358453822986,0.508143141005243,4836.641073532405
LP60091530,5.492931941206646e-07,1.985832054862542e-06,0.09109038603495093,10.871582031250025,1.6832334851891955,-0.06446267940120143,0.021456060588281835,0.5732153751354984,4832.224576611029
LP60038734,2.9275192053370426e-16,1.9632334710788817e-16,8.671592571219102e-06,8.73574218750002,1.567158898889645,-0.10006277051527299,0.039273437254725166,0.5062119718011339,4865.766548237509
LP60094394,5.119834747768271e-23,4.8966782439056364e-30,1.4855105385944198e-20,7.646191406250015,1.3060296808707514,-0.01979215908734461,0.04560070788203656,0.393078115243804,4367.284401910614
LP60092883,2.771831329086538e-51,3.1523572695965518e-55,1.5693098067148176e-14,5.77900390625001,1.0952654549625584,0.027754858170754234,-0.007711320192936816,0.24612218844546074,3599.7141020253725
LP60093608,3.0065671186543717e-61,4.91033351980277e-68,6.739384915717564e-124,9.07207031250002,0.5894861217085907,0.4595294624739036,-0.4037216661695155,0.11494386669127951,2933.36398537968
LP60094404,0.0,0.0,0.0,11.999414062500026,1.3954630856846406,-0.06448096388310412,0.009158460904404288,1e-06,-40983.003017211
LP60097151,0.0,0.0,0.0,4.125683593750008,0.5,0.23595380171744246,-0.013838766418888739,1e-06,-40652.39602192305
LP60094413,2.8449378813492506e-75,2.869929834618654e-70,1.669008268191511e-181,6.554101562500011,0.5,0.0688328784666644,-0.02892134384923644,1e-06,-1334.6395609236934
LP60094419,6.195163674814084e-14,1.5574394965899283e-16,2.4010111769927183e-11,8.632324218750016,1.5074006083795959,-0.10327604865486441,0.04203737330294097,0.4818684639278913,4773.078719118892
LP60094420,9.347551056479083e-16,1.2907361657594748e-13,6.19516367481382e-14,8.49501953125002,1.5448036089113106,-0.17528090988096898,0.06307525092909044,0.48604085616697645,4740.1492269718465
LP60037833,6.187238178612598e-20,9.739662693455716e-25,1.0424013536929448e-09,8.300878906250015,1.49668767705707,-0.09938666660976957,0.0383217794903839,0.4711682928473681,6911.616421594825
LP60038248,5.622678208373822e-22,2.595919259128687e-21,3.7601748635621134e-14,8.541894531250017,1.5144444545896274,-0.10341010066232337,0.031441051712980096,0.48762099727777625,7031.030956685721
LP60038109,6.230385051419183e-21,3.700021908621068e-23,0.00021513132291706884,7.670996093750015,1.4390950253842514,-0.08198215742171051,0.03355072913592261,0.421093949148785,4482.761316266475
LP60038721,2.9677783796646594e-13,2.599748452288549e-16,1.9200233372905423e-09,8.643750000000017,1.5183607419936938,-0.18606345492706214,0.06722295336420757,0.4900086480451216,4802.740906387194
LP68094791,4.598436209780747e-66,1.930577261121045e-69,0.0,7.085644531250013,0.8673373436178254,0.8939895218799346,-0.5069440694328634,0.20818197355411805,3382.857178391286
LP60094461,9.904377122327804e-22,9.711676668573005e-30,3.8125252780641905e-07,7.680957031250015,1.3020383146534442,0.05083961106644154,0.005888112638241683,0.4090052942213289,4653.255566410544
LP68037046,1.325864313303476e-10,2.5056088564613723e-11,0.019127852928532016,9.47070312500002,1.5404329085405177,-0.14819554338551083,0.061343605772038366,0.513318884371924,3018.3091854719883
LP60038249,2.951941720026797e-11,1.283805103812944e-11,2.4287726418039666e-09,8.879199218750015,1.6042985799135767,-0.16250932191550438,0.047638914296082496,0.5112892401750289,4805.130201478371
LP60054909,3.797966497596785e-09,1.2765572225033065e-10,2.490167729070311e-08,9.77197265625002,1.624587483482861,-0.1675049866028089,0.04879491589152197,0.5370003549535235,4928.58132479891
LP60093626,8.890050511053958e-22,6.36668052708755e-30,4.738586528681618e-16,7.629589843750013,1.2859327882237872,-0.06647202266239514,0.04413117459004251,0.38567110431049983,4467.6390217725675
LP60094428,1.40796800772437e-20,2.0718012955208237e-23,9.803996518481704e-13,8.125781250000017,1.4305191552237317,-0.13300045802459506,0.06673432075047041,0.4515374818227606,4728.3329420880755
LP60094433,1.548598751861258e-13,1.3058988532797668e-18,7.57093449508779e-11,8.288476562500016,1.4644370239415145,-0.07732429981237171,0.033500319215098835,0.4610595861918177,4711.363947749684
LP60095411,2.1057301106717537e-15,2.55942017168171e-15,5.555116523280728e-15,8.703125000000018,1.5758099888770287,-0.302980201016539,0.09090421091115751,0.4889142395960723,4639.204532513504
LP60037647,3.372327878773746e-134,1.1171722530561876e-130,3.9964732032619307e-45,8.213574218750017,1.4310545263124865,0.07690727269537612,0.04233355358032378,0.1997150916768536,1795.1291639477117
LP60038362,5.721940216796031e-13,2.13616284297599e-14,3.5751368245623423e-06,8.361230468750014,1.5265958526755523,-0.10044029818122888,0.037610473778617155,0.4803121872240346,4739.403090148733
LP60038250,7.345033815847894e-19,1.3984971873870597e-18,1.9456423336893986e-06,8.336621093750017,1.5310832003743682,-0.10752060196943297,0.03759313432045741,0.48127177263370124,4737.961678167614
LP60037653,3.372087882999176e-11,5.522592524763599e-18,7.852269426119645e-09,9.049804687500018,1.6008863440382672,-0.22420091775923484,0.06501217582609041,0.5169544316982442,4807.299516563486
LP60038458,3.497245268265285e-35,3.81999250910847e-39,8.948463444007807e-22,9.11367187500002,1.6604722577647204,-0.1256293551878804,0.05933302074225876,0.43202484930545726,4099.4794937168535
LP65009018,6.017839689410433e-46,1.3438086372332117e-47,1.639352963736659e-182,7.145703125000013,0.5,0.17478262443640405,-0.023922346186485397,9.09594795233062e-06,1671.5317144979717
LP65009015,6.752008680713663e-50,3.3129811650912193e-45,2.3646125178294575e-81,7.201660156250014,0.5,-0.0019148989569087054,-0.02231757887930725,0.006564837766690321,1975.6040771219582
LP60038170,5.1497344051456537e-20,3.821475890271382e-22,9.907926331242418e-12,8.238476562500015,1.4837417933576438,-0.12677809852389677,0.04327757773399387,0.4676024204861357,6913.087820349158
LP60038172,4.3791037435418677e-16,1.4487079837182194e-19,4.881820990167942e-08,8.278613281250017,1.4960619602815475,-0.08914298850545319,0.035037027612330525,0.4660898097521314,4614.63149456856
LP60095339,4.285202338409354e-36,1.2023995106579655e-33,3.8726774968788746e-07,6.616308593750013,1.427490484357419,-0.08619910483091038,0.0795103616964241,0.39759134108844923,4267.338992789757
LP60094084,4.4546274198458494e-12,5.522592524763599e-18,1.2378396443553974e-11,8.602636718750016,1.4609378515986156,-0.10768068022734578,0.048472031304554214,0.4780206292804636,4813.721146893631
LP60095366,5.699654632968143e-14,7.060014147365165e-19,9.930053159924946e-08,8.195800781250018,1.4918965754034186,-0.13580588014164477,0.05037701098617124,0.4667377841701129,4638.90699681564
LP60094465,1.0634889611461175e-12,9.004608674079095e-21,0.0001045418347895467,8.042968750000014,1.5269693893057343,-0.026758687375708686,0.019791147995939576,0.4745871952925845,4663.5319398799
LP60095418,0.0,0.0,0.0,4.152636718750006,0.5,-0.05484450345989398,-0.0552279129380231,1e-06,-40099.94328438734
LP60096115,7.27532824090197e-21,3.5352044162409494e-22,8.143100372978215e-13,7.803125000000015,1.3974207923436246,-0.08386373928790886,0.05917112456622349,0.4309977234195925,4569.26461966428
LP60095040,4.18227156499888e-08,3.525327909692949e-10,2.4735253432255775e-07,9.498925781250017,1.6223671668115403,-0.026849572684871224,0.008041438660376935,0.5363126102251883,4847.739600274273
LP65007347,4.814221488843686e-10,1.8353832019799926e-13,9.147626591022635e-10,8.415429687500016,1.5429203328886782,-0.09334161431141164,0.034784291745002846,0.49155537057529924,4441.892295075069
LP65006277,3.1571492229060267e-29,6.812321218015622e-36,0.00015617814857046505,7.009765625000012,1.3936904422514187,-0.03908306647576883,0.012759151880264906,0.3537871959129499,3691.2470435563237
LP65007358,4.1186351575042254e-237,4.531121178982099e-243,0.0,4.6167968750000075,0.5,-0.06404504200179714,-0.037008725842855174,1e-06,-29610.141638990164
LP65007359,3.617558487528323e-229,1.479805117827789e-239,0.0,4.729980468750007,1.3987799584867056,0.004409355642477208,-0.012174220976510858,0.00041132792027433695,-7714.48226630158
LP65007360,1.0388206224893128e-233,7.563247391863396e-244,4.277470804282132e-257,4.775195312500007,0.5,-0.010932590641125343,-0.017986540143267362,1e-06,-28275.097944053072
LP60038393,1.5746375559986589e-97,6.725406042101069e-101,0.0,6.664648437500012,1.0240052628318947,0.7323421458649116,-0.4569895593727873,0.13167663539488042,2745.4519178786472
LP65008744,4.617454159184645e-12,4.393232240340349e-16,3.467735760771073e-08,8.612890625000015,1.5611955571798686,-0.09340126952452844,0.033881140417717386,0.49866257416601,4410.801338716621
LP65008935,2.5297346810826194e-15,1.858950132564986e-10,0.00027792577202884726,8.865136718750016,1.5724587265416379,-0.12378195888358584,0.0370639844979427,0.50751273724278,4459.335004494175
LP65007369,3.6575673119536887e-16,4.147017705745292e-22,0.01100060790958681,7.350976562500014,1.41671189346071,0.010539018341153472,0.0024709060723601896,0.42638139487227344,4256.452046467355
LP65007371,1.1095684360066649e-08,1.3039205732819755e-13,1.714309722752931e-07,9.04443359375002,1.5955033911117766,-0.07542449611501507,0.04020460468080702,0.5176259742918865,4512.024894826687
LP68158084,0.0,0.0,0.0,9.399414062500021,1.3250773541052376,0.32955085789932015,0.031437577088228225,1e-06,-40585.81268317507
LYEE.PA,6.81579747449452e-10,1.5123370177881566e-09,0.029887453573406192,8.572363281250016,1.615590187026787,-0.04638791659956928,0.02189182872738092,0.5107113320307538,4418.180738379587
ASI.PA,5.187645159047858e-09,7.018477224737389e-12,0.2841006237938856,9.79921875000002,1.6779758498473445,-0.019790310256465847,0.0014168102576087855,0.5481625808853258,4521.790753367739
